Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOnTm(min),GelHtrOffTm(min)
31-Jul-24 20:32:41:030,DRUPLUS999,,,0,0,1,0,95.72,90.68,127.1,,,,,,,600,0,0
31-Jul-24 20:32:43:030,DRUPLUS999,,,0,0,1,0,96.26,90.86,127,,,,,,,600,0,0
31-Jul-24 20:32:45:032,DRUPLUS999,,,0,0,1,0,96.62,90.86,127,,,,,,,600,0,0
31-Jul-24 20:32:47:034,DRUPLUS999,,,0,0,1,0,96.98,90.68,126.9,,,,,,,600,0,0
31-Jul-24 20:32:49:033,DRUPLUS999,,,0,0,1,0,97.34,90.86,126.9,,,,,,,600,0,0
31-Jul-24 20:32:51:035,DRUPLUS999,,,0,0,1,0,97.7,90.86,126.7,,,,,,,600,0,0
31-Jul-24 20:32:53:034,DRUPLUS999,,,0,0,1,0,97.88,90.86,126.6,,,,,,,600,0,0
31-Jul-24 20:32:55:033,DRUPLUS999,,,0,0,1,0,98.24,90.86,126.6,,,,,,,600,0,0
31-Jul-24 20:32:57:037,DRUPLUS999,,,0,0,1,0,98.6,91.04,126.5,,,,,,,600,0,0
31-Jul-24 20:32:59:038,DRUPLUS999,,,0,0,1,0,98.78,91.04,123.6,,,,,,,600,0,0
31-Jul-24 20:33:01:034,DRUPLUS999,,,0,0,1,0,98.96,91.22,123.1,,,,,,,600,0,0
31-Jul-24 20:33:03:037,DRUPLUS999,,,0,0,1,0,99.14,91.22,123.2,,,,,,,600,0,0
31-Jul-24 20:33:05:034,DRUPLUS999,,,0,0,1,0,99.32,91.22,123.5,,,,,,,600,0,0
31-Jul-24 20:33:07:034,DRUPLUS999,,,0,0,1,0,99.5,91.4,123.2,,,,,,,600,0,0
31-Jul-24 20:33:09:044,DRUPLUS999,,,0,0,1,0,99.68,91.4,123,,,,,,,600,0,0
31-Jul-24 20:33:11:038,DRUPLUS999,,,0,0,1,0,99.86,91.58,122.8,,,,,,,600,0,0
31-Jul-24 20:33:13:040,DRUPLUS999,,,0,0,1,0,99.86,91.58,122.7,,,,,,,600,0,0
31-Jul-24 20:33:15:037,DRUPLUS999,,,0,0,1,0,99.86,91.58,122.7,,,,,,,600,0,0
31-Jul-24 20:33:17:035,DRUPLUS999,,,0,0,1,0,100.04,91.58,122.5,,,,,,,600,0,0
31-Jul-24 20:33:19:034,DRUPLUS999,,,0,0,1,0,100.04,91.76,122.3,,,,,,,600,0,0
31-Jul-24 20:33:21:036,DRUPLUS999,,,0,0,1,0,100.04,91.76,122.2,,,,,,,600,0,0
31-Jul-24 20:33:23:036,DRUPLUS999,,,0,0,1,0,100.22,91.76,122.2,,,,,,,600,0,0
31-Jul-24 20:33:25:035,DRUPLUS999,,,0,0,1,0,100.22,91.76,122.2,,,,,,,600,0,0
31-Jul-24 20:33:27:034,DRUPLUS999,,,0,0,1,0,100.22,91.94,122,,,,,,,600,0,0
31-Jul-24 20:33:29:034,DRUPLUS999,,,0,0,1,0,100.22,91.94,122,,,,,,,600,0,0
31-Jul-24 20:33:31:035,DRUPLUS999,,,0,0,1,0,100.22,91.94,121.6,,,,,,,600,0,0
31-Jul-24 20:33:33:039,DRUPLUS999,,,0,0,1,0,100.22,91.94,121.5,,,,,,,600,0,0
31-Jul-24 20:33:35:035,DRUPLUS999,,,0,0,1,0,100.22,91.94,121.5,,,,,,,600,0,0
31-Jul-24 20:33:37:038,DRUPLUS999,,,0,0,1,0,100.04,92.12,121.4,,,,,,,600,0,0
31-Jul-24 20:33:39:038,DRUPLUS999,,,0,0,1,0,100.04,92.12,121.1,,,,,,,600,0,0
31-Jul-24 20:33:41:035,DRUPLUS999,,,0,0,1,0,100.04,92.12,120.9,,,,,,,600,0,0
31-Jul-24 20:33:43:038,DRUPLUS999,,,0,0,1,0,100.04,92.3,120.8,,,,,,,600,0,0
31-Jul-24 20:33:45:042,DRUPLUS999,,,0,0,1,0,100.04,92.3,120.8,,,,,,,600,0,0
31-Jul-24 20:33:47:039,DRUPLUS999,,,0,0,1,0,99.86,92.3,119.7,,,,,,,600,0,0
31-Jul-24 20:33:49:038,DRUPLUS999,,,0,0,1,0,99.86,92.3,119.5,,,,,,,600,0,0
31-Jul-24 20:33:51:038,DRUPLUS999,,,0,0,1,0,99.86,92.3,119.4,,,,,,,600,0,0
31-Jul-24 20:33:53:040,DRUPLUS999,,,0,0,1,0,99.86,92.3,119.4,,,,,,,600,0,0
31-Jul-24 20:33:55:046,DRUPLUS999,,,0,0,1,0,99.68,92.48,119.4,,,,,,,600,0,0
31-Jul-24 20:33:57:037,DRUPLUS999,,,0,0,1,0,99.68,92.48,119.2,,,,,,,600,0,0
31-Jul-24 20:33:59:046,DRUPLUS999,,,0,0,1,0,99.68,92.48,119.1,,,,,,,600,0,0
31-Jul-24 20:34:01:039,DRUPLUS999,,,0,0,1,0,99.5,92.48,119,,,,,,,600,0,0
31-Jul-24 20:34:03:038,DRUPLUS999,,,0,0,1,0,99.5,92.48,119.1,,,,,,,600,0,0
31-Jul-24 20:34:05:039,DRUPLUS999,,,0,0,1,0,99.5,92.48,119,,,,,,,600,0,0
31-Jul-24 20:34:07:040,DRUPLUS999,,,0,0,1,0,99.32,92.48,118.7,,,,,,,600,0,0
31-Jul-24 20:34:09:039,DRUPLUS999,,,0,0,1,0,99.32,92.48,118.3,,,,,,,600,0,0
31-Jul-24 20:34:11:043,DRUPLUS999,,,0,0,1,0,99.14,92.66,118.2,,,,,,,600,0,0
31-Jul-24 20:34:13:039,DRUPLUS999,,,0,0,1,0,99.14,92.66,117.9,,,,,,,600,0,0
31-Jul-24 20:34:15:039,DRUPLUS999,,,0,0,1,0,99.14,92.66,117.9,,,,,,,600,0,0
31-Jul-24 20:34:17:040,DRUPLUS999,,,0,0,1,0,98.96,92.66,117.8,,,,,,,600,0,0
31-Jul-24 20:34:19:040,DRUPLUS999,,,0,0,1,0,98.96,92.66,117.8,,,,,,,600,0,0
31-Jul-24 20:34:21:039,DRUPLUS999,,,0,0,1,0,98.78,92.66,117.8,,,,,,,600,0,0
31-Jul-24 20:34:23:039,DRUPLUS999,,,0,0,1,0,98.78,92.66,117.7,,,,,,,600,0,0
31-Jul-24 20:34:25:048,DRUPLUS999,,,0,0,1,0,98.78,92.66,117.5,,,,,,,600,0,0
31-Jul-24 20:34:27:039,DRUPLUS999,,,0,0,1,0,98.6,92.66,117.5,,,,,,,600,0,0
31-Jul-24 20:34:29:040,DRUPLUS999,,,0,0,1,0,98.6,92.66,117.5,,,,,,,600,0,0
31-Jul-24 20:34:31:040,DRUPLUS999,,,0,0,1,0,98.6,92.66,117.2,,,,,,,600,0,0
31-Jul-24 20:34:33:044,DRUPLUS999,,,0,0,1,0,98.42,92.66,117.1,,,,,,,600,0,0
31-Jul-24 20:34:35:039,DRUPLUS999,,,0,0,1,0,98.42,92.66,117.1,,,,,,,600,0,0
31-Jul-24 20:34:37:040,DRUPLUS999,,,0,0,1,0,98.24,92.84,117.1,,,,,,,600,0,0
31-Jul-24 20:34:39:039,DRUPLUS999,,,0,0,1,0,98.24,92.84,117.1,,,,,,,600,0,0
31-Jul-24 20:34:41:039,DRUPLUS999,,,0,0,1,0,98.06,92.84,117,,,,,,,600,0,0
31-Jul-24 20:34:43:040,DRUPLUS999,,,0,0,1,0,98.06,92.84,117,,,,,,,600,0,0
31-Jul-24 20:34:45:047,DRUPLUS999,,,0,0,1,0,98.06,93.02,117,,,,,,,600,0,0
31-Jul-24 20:34:47:047,DRUPLUS999,,,0,0,1,0,97.88,93.02,116.9,,,,,,,600,0,0
31-Jul-24 20:34:49:043,DRUPLUS999,,,0,0,1,0,97.88,93.02,116.9,,,,,,,600,0,0
31-Jul-24 20:34:51:042,DRUPLUS999,,,0,0,1,0,97.88,93.02,116.9,,,,,,,600,0,0
31-Jul-24 20:34:53:045,DRUPLUS999,,,0,0,1,0,97.7,93.02,116.9,,,,,,,600,0,0
31-Jul-24 20:34:55:045,DRUPLUS999,,,0,0,1,0,97.7,93.02,116.9,,,,,,,600,0,0
31-Jul-24 20:34:57:043,DRUPLUS999,,,0,0,1,0,97.7,93.02,116.8,,,,,,,600,0,0
31-Jul-24 20:34:59:044,DRUPLUS999,,,0,0,1,0,97.52,93.2,116.8,,,,,,,600,0,0
31-Jul-24 20:35:01:040,DRUPLUS999,,,0,0,1,0,97.52,93.2,116.7,,,,,,,600,0,0
31-Jul-24 20:35:03:039,DRUPLUS999,,,0,0,1,0,97.34,93.2,116.8,,,,,,,600,0,0
31-Jul-24 20:35:05:039,DRUPLUS999,,,0,0,1,0,97.34,93.2,116.7,,,,,,,600,0,0
31-Jul-24 20:35:07:039,DRUPLUS999,,,0,0,1,0,97.34,93.2,116.7,,,,,,,600,0,0
31-Jul-24 20:35:09:040,DRUPLUS999,,,0,0,1,0,97.16,93.2,116.7,,,,,,,600,0,0
31-Jul-24 20:35:11:040,DRUPLUS999,,,0,0,1,0,97.16,93.2,116.7,,,,,,,600,0,0
31-Jul-24 20:35:13:040,DRUPLUS999,,,0,0,1,0,97.16,93.2,116.7,,,,,,,600,0,0
31-Jul-24 20:35:15:040,DRUPLUS999,,,0,0,1,0,96.98,93.2,116.7,,,,,,,600,0,0
31-Jul-24 20:35:17:042,DRUPLUS999,,,0,0,1,0,96.98,93.2,116.6,,,,,,,600,0,0
31-Jul-24 20:35:19:040,DRUPLUS999,,,0,0,1,0,96.98,93.2,116.7,,,,,,,600,0,0
31-Jul-24 20:35:21:039,DRUPLUS999,,,0,0,1,0,96.98,93.2,116.6,,,,,,,600,0,0
31-Jul-24 20:35:23:045,DRUPLUS999,,,0,0,1,0,96.8,93.2,116.6,,,,,,,600,0,0
31-Jul-24 20:35:25:048,DRUPLUS999,,,0,0,1,0,96.8,93.2,116.5,,,,,,,600,0,0
31-Jul-24 20:35:27:040,DRUPLUS999,,,0,0,1,0,96.8,93.2,116.5,,,,,,,600,0,0
31-Jul-24 20:35:29:042,DRUPLUS999,,,0,0,1,0,96.62,93.2,116.5,,,,,,,600,0,0
31-Jul-24 20:35:31:040,DRUPLUS999,,,0,0,1,0,96.62,93.2,116.4,,,,,,,600,0,0
31-Jul-24 20:35:33:047,DRUPLUS999,,,0,0,1,0,96.62,93.38,116.3,,,,,,,600,0,0
31-Jul-24 20:35:35:042,DRUPLUS999,,,0,0,1,0,96.44,93.38,116.3,,,,,,,600,0,0
31-Jul-24 20:35:37:048,DRUPLUS999,,,0,0,1,0,96.44,93.38,116.3,,,,,,,600,0,0
31-Jul-24 20:35:39:050,DRUPLUS999,,,0,0,1,0,96.44,93.38,116.4,,,,,,,600,0,0
31-Jul-24 20:35:41:047,DRUPLUS999,,,0,0,1,0,96.44,93.38,116.3,,,,,,,600,0,0
31-Jul-24 20:35:43:045,DRUPLUS999,,,0,0,1,0,96.26,93.38,116.2,,,,,,,600,0,0
31-Jul-24 20:35:45:045,DRUPLUS999,,,0,0,1,0,96.26,93.38,116.2,,,,,,,600,0,0
31-Jul-24 20:35:47:044,DRUPLUS999,,,0,0,1,0,96.26,93.38,116.3,,,,,,,600,0,0
31-Jul-24 20:35:49:055,DRUPLUS999,,,0,0,1,0,96.26,93.38,116.2,,,,,,,600,0,0
31-Jul-24 20:35:51:043,DRUPLUS999,,,0,0,1,0,96.08,93.38,116.1,,,,,,,600,0,0
31-Jul-24 20:35:53:046,DRUPLUS999,,,0,0,1,0,96.08,93.38,116,,,,,,,600,0,0
31-Jul-24 20:35:55:045,DRUPLUS999,,,0,0,1,0,96.08,93.38,116.2,,,,,,,600,0,0
31-Jul-24 20:35:57:047,DRUPLUS999,,,0,0,1,0,96.08,93.38,116,,,,,,,600,0,0
31-Jul-24 20:35:59:045,DRUPLUS999,,,0,0,1,0,95.9,93.38,116,,,,,,,600,0,0
31-Jul-24 20:36:01:046,DRUPLUS999,,,0,0,1,0,95.9,93.38,116,,,,,,,600,0,0
31-Jul-24 20:36:03:046,DRUPLUS999,,,0,0,1,0,95.9,93.38,115.9,,,,,,,600,0,0
31-Jul-24 20:36:05:051,DRUPLUS999,,,0,0,1,0,95.9,93.38,116.1,,,,,,,600,0,0
31-Jul-24 20:36:07:047,DRUPLUS999,,,0,0,1,0,95.72,93.38,116,,,,,,,600,0,0
31-Jul-24 20:36:09:054,DRUPLUS999,,,0,0,1,0,95.72,93.38,115.9,,,,,,,600,0,0
31-Jul-24 20:36:11:047,DRUPLUS999,,,0,0,1,0,95.72,93.56,115.8,,,,,,,600,0,0
31-Jul-24 20:36:13:049,DRUPLUS999,,,0,0,1,0,95.72,93.38,116,,,,,,,600,0,0
31-Jul-24 20:36:15:046,DRUPLUS999,,,0,0,1,0,95.72,93.38,115.9,,,,,,,600,0,0
31-Jul-24 20:36:17:046,DRUPLUS999,,,0,0,1,0,95.54,93.38,115.8,,,,,,,600,0,0
31-Jul-24 20:36:19:046,DRUPLUS999,,,0,0,1,0,95.54,93.38,115.7,,,,,,,600,0,0
31-Jul-24 20:36:21:049,DRUPLUS999,,,0,0,1,0,95.54,93.38,115.7,,,,,,,600,0,0
31-Jul-24 20:36:23:049,DRUPLUS999,,,0,0,1,0,95.54,93.56,115.9,,,,,,,600,0,0
31-Jul-24 20:36:25:047,DRUPLUS999,,,0,0,1,0,95.54,93.56,115.8,,,,,,,600,0,0
31-Jul-24 20:36:27:047,DRUPLUS999,,,0,0,1,0,95.36,93.56,115.7,,,,,,,600,0,0
31-Jul-24 20:36:29:049,DRUPLUS999,,,0,0,1,0,95.36,93.56,115.7,,,,,,,600,0,0
31-Jul-24 20:36:31:046,DRUPLUS999,,,0,0,1,0,95.36,93.56,115.7,,,,,,,600,0,0
31-Jul-24 20:36:33:048,DRUPLUS999,,,0,0,1,0,95.36,93.38,115.7,,,,,,,600,0,0
31-Jul-24 20:36:35:048,DRUPLUS999,,,0,0,1,0,95.36,93.56,115.6,,,,,,,600,0,0
31-Jul-24 20:36:37:049,DRUPLUS999,,,0,0,1,0,95.18,93.56,115.5,,,,,,,600,0,0
31-Jul-24 20:36:39:055,DRUPLUS999,,,0,0,1,0,95.18,93.74,115.4,,,,,,,600,0,0
31-Jul-24 20:36:41:049,DRUPLUS999,,,0,0,1,0,95.18,93.74,115.2,,,,,,,600,0,0
31-Jul-24 20:36:43:050,DRUPLUS999,,,0,0,1,0,95.18,93.74,115.4,,,,,,,600,0,0
31-Jul-24 20:36:45:049,DRUPLUS999,,,0,0,1,0,95.18,93.56,115.2,,,,,,,600,0,0
31-Jul-24 20:36:47:057,DRUPLUS999,,,0,0,1,0,95.18,93.56,115.1,,,,,,,600,0,0
31-Jul-24 20:36:49:051,DRUPLUS999,,,0,0,1,0,95,93.56,115,,,,,,,600,0,0
31-Jul-24 20:36:51:054,DRUPLUS999,,,0,0,1,0,95,93.56,115,,,,,,,600,0,0
31-Jul-24 20:36:53:049,DRUPLUS999,,,0,0,1,0,95,93.56,115.1,,,,,,,600,0,0
31-Jul-24 20:36:55:051,DRUPLUS999,,,0,0,1,0,95,93.56,114.9,,,,,,,600,0,0
31-Jul-24 20:36:57:050,DRUPLUS999,,,0,0,1,0,95,93.56,114.9,,,,,,,600,0,0
31-Jul-24 20:36:59:050,DRUPLUS999,,,0,0,1,0,95,93.56,114.8,,,,,,,600,0,0
31-Jul-24 20:37:01:055,DRUPLUS999,,,0,0,1,0,95,93.56,114.7,,,,,,,600,0,0
31-Jul-24 20:37:03:053,DRUPLUS999,,,0,0,1,0,94.82,93.56,114.9,,,,,,,600,0,0
31-Jul-24 20:37:05:051,DRUPLUS999,,,0,0,1,0,94.82,93.56,114.7,,,,,,,600,0,0
31-Jul-24 20:37:07:051,DRUPLUS999,,,0,0,1,0,94.82,93.56,114.7,,,,,,,600,0,0
31-Jul-24 20:37:09:050,DRUPLUS999,,,0,0,1,0,94.82,93.74,114.5,,,,,,,600,0,0
31-Jul-24 20:37:11:050,DRUPLUS999,,,0,0,1,0,94.82,93.56,114.6,,,,,,,600,0,0
31-Jul-24 20:37:13:055,DRUPLUS999,,,0,0,1,0,94.82,93.56,114.6,,,,,,,600,0,0
31-Jul-24 20:37:15:050,DRUPLUS999,,,0,0,1,0,94.82,93.56,114.5,,,,,,,600,0,0
31-Jul-24 20:37:17:050,DRUPLUS999,,,0,0,1,0,94.64,93.56,114.5,,,,,,,600,0,0
31-Jul-24 20:37:19:051,DRUPLUS999,,,0,0,1,0,94.64,93.56,114.3,,,,,,,600,0,0
31-Jul-24 20:37:21:058,DRUPLUS999,,,0,0,1,0,94.64,93.56,114.6,,,,,,,600,0,0
31-Jul-24 20:37:23:050,DRUPLUS999,,,0,0,1,0,94.64,93.74,114.4,,,,,,,600,0,0
31-Jul-24 20:37:25:057,DRUPLUS999,,,0,0,1,0,94.64,93.74,114.3,,,,,,,600,0,0
31-Jul-24 20:37:27:050,DRUPLUS999,,,0,0,1,0,94.64,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:37:29:060,DRUPLUS999,,,0,0,1,0,94.64,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:37:31:051,DRUPLUS999,,,0,0,1,0,94.64,93.74,114.4,,,,,,,600,0,0
31-Jul-24 20:37:33:051,DRUPLUS999,,,0,0,1,0,94.64,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:37:35:051,DRUPLUS999,,,0,0,1,0,94.46,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:37:37:051,DRUPLUS999,,,0,0,1,0,94.46,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:37:39:051,DRUPLUS999,,,0,0,1,0,94.46,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:37:41:050,DRUPLUS999,,,0,0,1,0,94.46,93.74,114.3,,,,,,,600,0,0
31-Jul-24 20:37:43:050,DRUPLUS999,,,0,0,1,0,94.46,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:37:45:052,DRUPLUS999,,,0,0,1,0,94.46,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:37:47:051,DRUPLUS999,,,0,0,1,0,94.46,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:37:49:052,DRUPLUS999,,,0,0,1,0,94.46,93.56,114.2,,,,,,,600,0,0
31-Jul-24 20:37:51:061,DRUPLUS999,,,0,0,1,0,94.46,93.74,114.3,,,,,,,600,0,0
31-Jul-24 20:37:53:058,DRUPLUS999,,,0,0,1,0,94.28,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:37:55:055,DRUPLUS999,,,0,0,1,0,94.28,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:37:57:054,DRUPLUS999,,,0,0,1,0,94.28,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:37:59:054,DRUPLUS999,,,0,0,1,0,94.28,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:38:01:053,DRUPLUS999,,,0,0,1,0,94.28,93.74,114.6,,,,,,,600,0,0
31-Jul-24 20:38:03:053,DRUPLUS999,,,0,0,1,0,94.28,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:05:057,DRUPLUS999,,,0,0,1,0,94.28,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:07:056,DRUPLUS999,,,0,0,1,0,94.28,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:09:065,DRUPLUS999,,,0,0,1,0,94.28,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:11:058,DRUPLUS999,,,0,0,1,0,94.28,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:38:13:056,DRUPLUS999,,,0,0,1,0,94.28,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:15:054,DRUPLUS999,,,0,0,1,0,94.1,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:17:057,DRUPLUS999,,,0,0,1,0,94.1,93.74,114,,,,,,,600,0,0
31-Jul-24 20:38:19:055,DRUPLUS999,,,0,0,1,0,94.1,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:38:21:054,DRUPLUS999,,,0,0,1,0,94.1,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:23:056,DRUPLUS999,,,0,0,1,0,94.1,93.92,114.1,,,,,,,600,0,0
31-Jul-24 20:38:25:054,DRUPLUS999,,,0,0,1,0,94.1,93.92,114.1,,,,,,,600,0,0
31-Jul-24 20:38:27:058,DRUPLUS999,,,0,0,1,0,94.1,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:29:057,DRUPLUS999,,,0,0,1,0,94.1,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:31:054,DRUPLUS999,,,0,0,1,0,94.1,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:33:056,DRUPLUS999,,,0,0,1,0,94.1,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:35:054,DRUPLUS999,,,0,0,1,0,94.1,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:37:056,DRUPLUS999,,,0,0,1,0,94.1,93.74,114,,,,,,,600,0,0
31-Jul-24 20:38:39:056,DRUPLUS999,,,0,0,1,0,94.1,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:38:41:055,DRUPLUS999,,,0,0,1,0,94.1,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:43:057,DRUPLUS999,,,0,0,1,0,93.92,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:45:057,DRUPLUS999,,,0,0,1,0,93.92,93.74,113.9,,,,,,,600,0,0
31-Jul-24 20:38:47:056,DRUPLUS999,,,0,0,1,0,93.92,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:49:065,DRUPLUS999,,,0,0,1,0,93.92,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:51:059,DRUPLUS999,,,0,0,1,0,93.92,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:53:056,DRUPLUS999,,,0,0,1,0,93.92,93.74,114,,,,,,,600,0,0
31-Jul-24 20:38:55:058,DRUPLUS999,,,0,0,1,0,93.92,93.74,114,,,,,,,600,0,0
31-Jul-24 20:38:57:065,DRUPLUS999,,,0,0,1,0,93.92,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:38:59:058,DRUPLUS999,,,0,0,1,0,93.92,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:01:058,DRUPLUS999,,,0,0,1,0,93.92,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:03:067,DRUPLUS999,,,0,0,1,0,93.92,93.74,113.9,,,,,,,600,0,0
31-Jul-24 20:39:05:057,DRUPLUS999,,,0,0,1,0,93.92,93.74,113.9,,,,,,,600,0,0
31-Jul-24 20:39:07:065,DRUPLUS999,,,0,0,1,0,93.92,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:09:058,DRUPLUS999,,,0,0,1,0,93.92,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:11:058,DRUPLUS999,,,0,0,1,0,93.92,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:13:058,DRUPLUS999,,,0,0,1,0,93.92,93.74,114,,,,,,,600,0,0
31-Jul-24 20:39:15:057,DRUPLUS999,,,0,0,1,0,93.74,93.74,114,,,,,,,600,0,0
31-Jul-24 20:39:17:062,DRUPLUS999,,,0,0,1,0,93.74,93.74,114.2,,,,,,,600,0,0
31-Jul-24 20:39:19:058,DRUPLUS999,,,0,0,1,0,93.74,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:21:063,DRUPLUS999,,,0,0,1,0,93.74,93.74,114.1,,,,,,,600,0,0
31-Jul-24 20:39:23:057,DRUPLUS999,,,0,0,1,0,93.74,93.74,113.9,,,,,,,600,0,0
