Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOnTm(min),GelHtrOffTm(min)
31-Jul-24 20:55:19:147,DRUPLUS999,,,0,0,1,0,107.06,98.06,100.3,,,,,,,600,0,0
31-Jul-24 20:55:21:142,DRUPLUS999,,,0,0,1,0,107.06,98.24,100.1,,,,,,,600,0,0
31-Jul-24 20:55:23:149,DRUPLUS999,,,0,0,1,0,107.06,98.24,100,,,,,,,600,0,0
31-Jul-24 20:55:25:152,DRUPLUS999,,,0,0,1,0,107.06,98.24,100.2,,,,,,,600,0,0
31-Jul-24 20:55:27:150,DRUPLUS999,,,0,0,1,0,107.06,98.24,99.9,,,,,,,600,0,0
31-Jul-24 20:55:29:144,DRUPLUS999,,,0,0,1,0,106.88,98.24,99.7,,,,,,,600,0,0
31-Jul-24 20:55:31:144,DRUPLUS999,,,0,0,1,0,106.88,98.42,99.4,,,,,,,600,0,0
31-Jul-24 20:55:33:145,DRUPLUS999,,,0,0,1,0,106.88,98.42,99.3,,,,,,,600,0,0
31-Jul-24 20:55:35:144,DRUPLUS999,,,0,0,1,0,106.88,98.42,99.5,,,,,,,600,0,0
31-Jul-24 20:55:37:144,DRUPLUS999,,,0,0,1,0,106.7,98.42,99.2,,,,,,,600,0,0
31-Jul-24 20:55:39:142,DRUPLUS999,,,0,0,1,0,106.7,98.42,99.2,,,,,,,600,0,0
31-Jul-24 20:55:41:153,DRUPLUS999,,,0,0,1,0,106.7,98.42,99,,,,,,,600,0,0
31-Jul-24 20:55:43:145,DRUPLUS999,,,0,0,1,0,106.52,98.6,98.9,,,,,,,600,0,0
31-Jul-24 20:55:45:151,DRUPLUS999,,,0,0,1,0,106.52,98.6,98.9,,,,,,,600,0,0
31-Jul-24 20:55:47:144,DRUPLUS999,,,0,0,1,0,106.34,98.78,98.9,,,,,,,600,0,0
31-Jul-24 20:55:49:145,DRUPLUS999,,,0,0,1,0,106.34,98.78,98.7,,,,,,,600,0,0
31-Jul-24 20:55:51:145,DRUPLUS999,,,0,0,1,0,106.34,98.78,98.8,,,,,,,600,0,0
31-Jul-24 20:55:53:146,DRUPLUS999,,,0,0,1,0,106.16,98.78,98.6,,,,,,,600,0,0
31-Jul-24 20:55:55:155,DRUPLUS999,,,0,0,1,0,106.16,98.78,98.5,,,,,,,600,0,0
31-Jul-24 20:55:57:154,DRUPLUS999,,,0,0,1,0,105.98,98.78,98.3,,,,,,,600,0,0
31-Jul-24 20:55:59:148,DRUPLUS999,,,0,0,1,0,105.98,98.78,98.4,,,,,,,600,0,0
31-Jul-24 20:56:01:155,DRUPLUS999,,,0,0,1,0,105.8,98.78,98.4,,,,,,,600,0,0
31-Jul-24 20:56:03:155,DRUPLUS999,,,0,0,1,0,105.8,98.78,98.4,,,,,,,600,0,0
31-Jul-24 20:56:05:157,DRUPLUS999,,,0,0,1,0,105.62,98.78,98.2,,,,,,,600,0,0
31-Jul-24 20:56:07:150,DRUPLUS999,,,0,0,1,0,105.62,98.96,97.9,,,,,,,600,0,0
31-Jul-24 20:56:09:155,DRUPLUS999,,,0,0,1,0,105.62,98.96,98.1,,,,,,,600,0,0
31-Jul-24 20:56:11:152,DRUPLUS999,,,0,0,1,0,105.44,98.96,96.9,,,,,,,600,0,0
31-Jul-24 20:56:13:150,DRUPLUS999,,,0,0,1,0,105.44,98.96,96.8,,,,,,,600,0,0
31-Jul-24 20:56:15:158,DRUPLUS999,,,0,0,1,0,105.26,98.96,96.6,,,,,,,600,0,0
31-Jul-24 20:56:17:150,DRUPLUS999,,,0,0,1,0,105.26,98.96,96.8,,,,,,,600,0,0
31-Jul-24 20:56:19:152,DRUPLUS999,,,0,0,1,0,105.08,98.96,96.7,,,,,,,600,0,0
31-Jul-24 20:56:21:152,DRUPLUS999,,,0,0,1,0,105.08,99.14,96.6,,,,,,,600,0,0
31-Jul-24 20:56:23:150,DRUPLUS999,,,0,0,1,0,104.9,99.14,96.7,,,,,,,600,0,0
31-Jul-24 20:56:25:149,DRUPLUS999,,,0,0,1,0,104.9,99.14,96.7,,,,,,,600,0,0
31-Jul-24 20:56:27:150,DRUPLUS999,,,0,0,1,0,104.9,99.14,96.5,,,,,,,600,0,0
31-Jul-24 20:56:29:152,DRUPLUS999,,,0,0,1,0,104.72,99.14,96.4,,,,,,,600,0,0
31-Jul-24 20:56:31:152,DRUPLUS999,,,0,0,1,0,104.72,99.14,96.6,,,,,,,600,0,0
31-Jul-24 20:56:33:152,DRUPLUS999,,,0,0,1,0,104.54,99.32,96.5,,,,,,,600,0,0
31-Jul-24 20:56:35:158,DRUPLUS999,,,0,0,1,0,104.54,99.32,96.5,,,,,,,600,0,0
31-Jul-24 20:56:37:155,DRUPLUS999,,,0,0,1,0,104.36,99.32,96.5,,,,,,,600,0,0
31-Jul-24 20:56:39:161,DRUPLUS999,,,0,0,1,0,104.36,99.32,96.4,,,,,,,600,0,0
31-Jul-24 20:56:41:155,DRUPLUS999,,,0,0,1,0,104.18,99.14,96.3,,,,,,,600,0,0
31-Jul-24 20:56:43:153,DRUPLUS999,,,0,0,1,0,104.18,99.14,96.4,,,,,,,600,0,0
31-Jul-24 20:56:45:153,DRUPLUS999,,,0,0,1,0,104.18,99.32,96.2,,,,,,,600,0,0
31-Jul-24 20:56:47:155,DRUPLUS999,,,0,0,1,0,104,99.32,96.4,,,,,,,600,0,0
31-Jul-24 20:56:49:153,DRUPLUS999,,,0,0,1,0,104,99.14,96.3,,,,,,,600,0,0
31-Jul-24 20:56:51:162,DRUPLUS999,,,0,0,1,0,103.82,99.32,96.3,,,,,,,600,0,0
31-Jul-24 20:56:53:154,DRUPLUS999,,,0,0,1,0,103.82,99.32,96.2,,,,,,,600,0,0
31-Jul-24 20:56:55:154,DRUPLUS999,,,0,0,1,0,103.82,99.32,96.3,,,,,,,600,0,0
31-Jul-24 20:56:57:161,DRUPLUS999,,,0,0,1,0,103.64,99.32,96.2,,,,,,,600,0,0
31-Jul-24 20:56:59:164,DRUPLUS999,,,0,0,1,0,103.64,99.32,96.2,,,,,,,600,0,0
31-Jul-24 20:57:01:155,DRUPLUS999,,,0,0,1,0,103.64,99.5,96.2,,,,,,,600,0,0
31-Jul-24 20:57:03:161,DRUPLUS999,,,0,0,1,0,103.46,99.5,96.2,,,,,,,600,0,0
31-Jul-24 20:57:05:155,DRUPLUS999,,,0,0,1,0,103.46,99.5,96.2,,,,,,,600,0,0
31-Jul-24 20:57:07:157,DRUPLUS999,,,0,0,1,0,103.28,99.5,96.2,,,,,,,600,0,0
31-Jul-24 20:57:09:155,DRUPLUS999,,,0,0,1,0,103.28,99.5,96.2,,,,,,,600,0,0
31-Jul-24 20:57:11:163,DRUPLUS999,,,0,0,1,0,103.28,99.5,96.2,,,,,,,600,0,0
31-Jul-24 20:57:13:158,DRUPLUS999,,,0,0,1,0,103.1,99.5,96.1,,,,,,,600,0,0
31-Jul-24 20:57:15:157,DRUPLUS999,,,0,0,1,0,103.1,99.5,96.2,,,,,,,600,0,0
31-Jul-24 20:57:17:164,DRUPLUS999,,,0,0,1,0,103.1,99.5,96.2,,,,,,,600,0,0
31-Jul-24 20:57:19:159,DRUPLUS999,,,0,0,1,0,102.92,99.5,96.2,,,,,,,600,0,0
31-Jul-24 20:57:21:165,DRUPLUS999,,,0,0,1,0,102.92,99.68,96.1,,,,,,,600,0,0
31-Jul-24 20:57:23:165,DRUPLUS999,,,0,0,1,0,102.92,99.68,96.2,,,,,,,600,0,0
31-Jul-24 20:57:25:162,DRUPLUS999,,,0,0,1,0,102.74,99.68,96.1,,,,,,,600,0,0
31-Jul-24 20:57:27:165,DRUPLUS999,,,0,0,1,0,102.74,99.68,96,,,,,,,600,0,0
31-Jul-24 20:57:29:158,DRUPLUS999,,,0,0,1,0,102.74,99.68,96.2,,,,,,,600,0,0
31-Jul-24 20:57:31:158,DRUPLUS999,,,0,0,1,0,102.74,99.68,96.1,,,,,,,600,0,0
31-Jul-24 20:57:33:161,DRUPLUS999,,,0,0,1,0,102.56,99.68,96.1,,,,,,,600,0,0
31-Jul-24 20:57:35:158,DRUPLUS999,,,0,0,1,0,102.56,99.5,96,,,,,,,600,0,0
31-Jul-24 20:57:37:165,DRUPLUS999,,,0,0,1,0,102.56,99.5,96,,,,,,,600,0,0
31-Jul-24 20:57:39:159,DRUPLUS999,,,0,0,1,0,102.38,99.68,96,,,,,,,600,0,0
31-Jul-24 20:57:41:162,DRUPLUS999,,,0,0,1,0,102.38,99.68,96.1,,,,,,,600,0,0
31-Jul-24 20:57:43:168,DRUPLUS999,,,0,0,1,0,102.38,99.68,96.1,,,,,,,600,0,0
31-Jul-24 20:57:45:159,DRUPLUS999,,,0,0,1,0,102.2,99.68,96,,,,,,,600,0,0
31-Jul-24 20:57:47:163,DRUPLUS999,,,0,0,1,0,102.2,99.68,96.1,,,,,,,600,0,0
31-Jul-24 20:57:49:168,DRUPLUS999,,,0,0,1,0,102.2,99.68,96.3,,,,,,,600,0,0
31-Jul-24 20:57:51:160,DRUPLUS999,,,0,0,1,0,102.2,99.68,96.8,,,,,,,600,0,0
31-Jul-24 20:57:53:169,DRUPLUS999,,,0,0,1,0,102.2,99.68,96,,,,,,,600,0,0
31-Jul-24 20:57:55:165,DRUPLUS999,,,0,0,1,0,102.02,99.68,96.1,,,,,,,600,0,0
31-Jul-24 20:57:57:168,DRUPLUS999,,,0,0,1,0,102.02,99.68,96.1,,,,,,,600,0,0
31-Jul-24 20:57:59:168,DRUPLUS999,,,0,0,1,0,102.02,99.68,95.9,,,,,,,600,0,0
31-Jul-24 20:58:01:162,DRUPLUS999,,,0,0,1,0,102.02,99.68,96.1,,,,,,,600,0,0
31-Jul-24 20:58:03:161,DRUPLUS999,,,0,0,1,0,101.84,99.86,96,,,,,,,600,0,0
31-Jul-24 20:58:05:168,DRUPLUS999,,,0,0,1,0,101.84,99.86,96.1,,,,,,,600,0,0
31-Jul-24 20:58:07:163,DRUPLUS999,,,0,0,1,0,101.84,99.86,96,,,,,,,600,0,0
31-Jul-24 20:58:09:161,DRUPLUS999,,,0,0,1,0,101.84,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:58:11:168,DRUPLUS999,,,0,0,1,0,101.66,99.86,96,,,,,,,600,0,0
31-Jul-24 20:58:13:161,DRUPLUS999,,,0,0,1,0,101.66,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:58:15:163,DRUPLUS999,,,0,0,1,0,101.66,99.86,96,,,,,,,600,0,0
31-Jul-24 20:58:17:162,DRUPLUS999,,,0,0,1,0,101.66,99.86,95.9,,,,,,,600,0,0
31-Jul-24 20:58:19:168,DRUPLUS999,,,0,0,1,0,101.48,99.86,95.7,,,,,,,600,0,0
31-Jul-24 20:58:21:164,DRUPLUS999,,,0,0,1,0,101.48,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:58:23:169,DRUPLUS999,,,0,0,1,0,101.48,99.86,95.9,,,,,,,600,0,0
31-Jul-24 20:58:25:164,DRUPLUS999,,,0,0,1,0,101.48,99.86,95.9,,,,,,,600,0,0
31-Jul-24 20:58:27:161,DRUPLUS999,,,0,0,1,0,101.48,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:58:29:169,DRUPLUS999,,,0,0,1,0,101.3,99.86,96,,,,,,,600,0,0
31-Jul-24 20:58:31:162,DRUPLUS999,,,0,0,1,0,101.3,99.86,95.9,,,,,,,600,0,0
31-Jul-24 20:58:33:162,DRUPLUS999,,,0,0,1,0,101.3,99.86,95.6,,,,,,,600,0,0
31-Jul-24 20:58:35:170,DRUPLUS999,,,0,0,1,0,101.3,99.86,95.9,,,,,,,600,0,0
31-Jul-24 20:58:37:162,DRUPLUS999,,,0,0,1,0,101.3,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:58:39:164,DRUPLUS999,,,0,0,1,0,101.3,99.86,95.9,,,,,,,600,0,0
31-Jul-24 20:58:41:165,DRUPLUS999,,,0,0,1,0,101.12,99.86,95.9,,,,,,,600,0,0
31-Jul-24 20:58:43:170,DRUPLUS999,,,0,0,1,0,101.12,99.86,95.6,,,,,,,600,0,0
31-Jul-24 20:58:45:165,DRUPLUS999,,,0,0,1,0,101.12,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:58:47:168,DRUPLUS999,,,0,0,1,0,101.12,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:58:49:169,DRUPLUS999,,,0,0,1,0,101.12,99.86,95.9,,,,,,,600,0,0
31-Jul-24 20:58:51:173,DRUPLUS999,,,0,0,1,0,100.94,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:58:53:164,DRUPLUS999,,,0,0,1,0,100.94,99.86,95.6,,,,,,,600,0,0
31-Jul-24 20:58:55:175,DRUPLUS999,,,0,0,1,0,100.94,99.86,95.7,,,,,,,600,0,0
31-Jul-24 20:58:57:173,DRUPLUS999,,,0,0,1,0,100.94,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:58:59:172,DRUPLUS999,,,0,0,1,0,100.94,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:59:01:165,DRUPLUS999,,,0,0,1,0,100.94,99.86,95.6,,,,,,,600,0,0
31-Jul-24 20:59:03:165,DRUPLUS999,,,0,0,1,0,100.94,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:59:05:170,DRUPLUS999,,,0,0,1,0,100.76,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:59:07:165,DRUPLUS999,,,0,0,1,0,100.76,99.86,95.9,,,,,,,600,0,0
31-Jul-24 20:59:09:176,DRUPLUS999,,,0,0,1,0,100.76,99.86,95.7,,,,,,,600,0,0
31-Jul-24 20:59:11:167,DRUPLUS999,,,0,0,1,0,100.76,99.86,95.7,,,,,,,600,0,0
31-Jul-24 20:59:13:168,DRUPLUS999,,,0,0,1,0,100.76,99.86,95.6,,,,,,,600,0,0
31-Jul-24 20:59:15:171,DRUPLUS999,,,0,0,1,0,100.76,99.86,95.9,,,,,,,600,0,0
31-Jul-24 20:59:17:174,DRUPLUS999,,,0,0,1,0,100.76,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:59:19:167,DRUPLUS999,,,0,0,1,0,100.58,99.86,95.6,,,,,,,600,0,0
31-Jul-24 20:59:21:173,DRUPLUS999,,,0,0,1,0,100.58,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:59:23:171,DRUPLUS999,,,0,0,1,0,100.58,99.86,95.6,,,,,,,600,0,0
31-Jul-24 20:59:25:168,DRUPLUS999,,,0,0,1,0,100.58,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:59:27:168,DRUPLUS999,,,0,0,1,0,100.58,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:59:29:177,DRUPLUS999,,,0,0,1,0,100.58,99.86,95.8,,,,,,,600,0,0
31-Jul-24 20:59:31:170,DRUPLUS999,,,0,0,1,0,100.58,99.86,95.6,,,,,,,600,0,0
31-Jul-24 20:59:33:169,DRUPLUS999,,,0,0,1,0,100.4,99.86,95.4,,,,,,,600,0,0
31-Jul-24 20:59:35:170,DRUPLUS999,,,0,0,1,0,100.4,99.86,95.7,,,,,,,600,0,0
31-Jul-24 20:59:37:175,DRUPLUS999,,,0,0,1,0,100.4,99.86,95.9,,,,,,,600,0,0
31-Jul-24 20:59:39:172,DRUPLUS999,,,0,0,1,0,100.4,99.86,95.7,,,,,,,600,0,0
31-Jul-24 20:59:41:171,DRUPLUS999,,,0,0,1,0,100.4,99.86,95.5,,,,,,,600,0,0
31-Jul-24 20:59:43:171,DRUPLUS999,,,0,0,1,0,100.4,99.86,95.7,,,,,,,600,0,0
31-Jul-24 20:59:45:175,DRUPLUS999,,,0,0,1,0,100.4,100.04,95.8,,,,,,,600,0,0
31-Jul-24 20:59:47:171,DRUPLUS999,,,0,0,1,0,100.4,99.86,95.6,,,,,,,600,0,0
31-Jul-24 20:59:49:171,DRUPLUS999,,,0,0,1,0,100.4,99.86,95.9,,,,,,,600,0,0
31-Jul-24 20:59:51:178,DRUPLUS999,,,0,0,1,0,100.22,99.86,95.7,,,,,,,600,0,0
31-Jul-24 20:59:53:178,DRUPLUS999,,,0,0,1,0,100.22,99.86,95.5,,,,,,,600,0,0
31-Jul-24 20:59:55:176,DRUPLUS999,,,0,0,1,0,100.22,99.86,95.7,,,,,,,600,0,0
31-Jul-24 20:59:57:173,DRUPLUS999,,,0,0,1,0,100.22,99.86,95.6,,,,,,,600,0,0
31-Jul-24 20:59:59:173,DRUPLUS999,,,0,0,1,0,100.22,99.86,95.7,,,,,,,600,0,0
31-Jul-24 21:00:01:179,DRUPLUS999,,,0,0,1,0,100.22,99.86,95.6,,,,,,,600,0,0
31-Jul-24 21:00:03:173,DRUPLUS999,,,0,0,1,0,100.22,99.86,95.8,,,,,,,600,0,0
31-Jul-24 21:00:05:173,DRUPLUS999,,,0,0,1,0,100.22,99.86,95.7,,,,,,,600,0,0
31-Jul-24 21:00:07:173,DRUPLUS999,,,0,0,1,0,100.22,100.04,95.6,,,,,,,600,0,0
31-Jul-24 21:00:09:178,DRUPLUS999,,,0,0,1,0,100.22,99.86,95.7,,,,,,,600,0,0
31-Jul-24 21:00:11:173,DRUPLUS999,,,0,0,1,0,100.04,99.86,95.4,,,,,,,600,0,0
31-Jul-24 21:00:13:184,DRUPLUS999,,,0,0,1,0,100.04,99.86,95.8,,,,,,,600,0,0
31-Jul-24 21:00:15:181,DRUPLUS999,,,0,0,1,0,100.04,99.86,95.6,,,,,,,600,0,0
31-Jul-24 21:00:17:175,DRUPLUS999,,,0,0,1,0,100.04,99.86,95.6,,,,,,,600,0,0
31-Jul-24 21:00:19:180,DRUPLUS999,,,0,0,1,0,100.04,99.86,95.8,,,,,,,600,0,0
31-Jul-24 21:00:21:183,DRUPLUS999,,,0,0,1,0,100.04,100.04,95.7,,,,,,,600,0,0
31-Jul-24 21:00:23:173,DRUPLUS999,,,0,0,1,0,100.04,100.04,96,,,,,,,600,0,0
31-Jul-24 21:00:25:190,DRUPLUS999,,,0,0,1,0,100.04,99.86,95.7,,,,,,,600,0,0
31-Jul-24 21:00:27:179,DRUPLUS999,,,0,0,1,0,100.04,99.86,95.4,,,,,,,600,0,0
31-Jul-24 21:00:29:178,DRUPLUS999,,,0,0,1,0,100.04,99.86,95.8,,,,,,,600,0,0
31-Jul-24 21:00:31:183,DRUPLUS999,,,0,0,1,0,100.04,99.86,95.6,,,,,,,600,0,0
31-Jul-24 21:00:33:183,DRUPLUS999,,,0,0,1,0,99.86,99.86,95.9,,,,,,,600,0,0
31-Jul-24 21:00:35:174,DRUPLUS999,,,0,0,1,0,99.86,99.86,95.7,,,,,,,600,0,0
31-Jul-24 21:00:37:178,DRUPLUS999,,,0,0,1,0,99.86,99.86,95.4,,,,,,,600,0,0
31-Jul-24 21:00:39:180,DRUPLUS999,,,0,0,1,0,99.86,99.86,95.8,,,,,,,600,0,0
31-Jul-24 21:00:41:182,DRUPLUS999,,,0,0,1,0,99.86,99.86,95.5,,,,,,,600,0,0
31-Jul-24 21:00:43:176,DRUPLUS999,,,0,0,1,0,99.86,99.86,95.8,,,,,,,600,0,0
31-Jul-24 21:00:45:174,DRUPLUS999,,,0,0,1,0,99.86,99.86,95.6,,,,,,,600,0,0
31-Jul-24 21:00:47:174,DRUPLUS999,,,0,0,1,0,99.86,99.68,95.8,,,,,,,600,0,0
31-Jul-24 21:00:49:177,DRUPLUS999,,,0,0,1,0,99.86,99.68,95.8,,,,,,,600,0,0
31-Jul-24 21:00:51:181,DRUPLUS999,,,0,0,1,0,99.86,99.68,95.7,,,,,,,600,0,0
31-Jul-24 21:00:53:174,DRUPLUS999,,,0,0,1,0,99.86,99.86,95.7,,,,,,,600,0,0
31-Jul-24 21:00:55:178,DRUPLUS999,,,0,0,1,0,99.86,99.86,95.5,,,,,,,600,0,0
31-Jul-24 21:00:57:174,DRUPLUS999,,,0,0,1,0,99.86,99.86,95.8,,,,,,,600,0,0
