Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOnTm(min),GelHtrOffTm(min)
31-Jul-24 20:52:09:138,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.3,,,,,,,600,0,0
31-Jul-24 20:52:11:136,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.4,,,,,,,600,0,0
31-Jul-24 20:52:13:131,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:52:15:131,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.4,,,,,,,600,0,0
31-Jul-24 20:52:17:138,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.4,,,,,,,600,0,0
31-Jul-24 20:52:19:136,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.3,,,,,,,600,0,0
31-Jul-24 20:52:21:132,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:52:23:142,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:52:25:132,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:52:27:132,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.3,,,,,,,600,0,0
31-Jul-24 20:52:29:131,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.3,,,,,,,600,0,0
31-Jul-24 20:52:31:138,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.4,,,,,,,600,0,0
31-Jul-24 20:52:33:132,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:52:35:134,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:52:37:131,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.3,,,,,,,600,0,0
31-Jul-24 20:52:39:132,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:52:41:139,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.3,,,,,,,600,0,0
31-Jul-24 20:52:43:132,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.4,,,,,,,600,0,0
31-Jul-24 20:52:45:139,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:52:47:132,DRUPLUS999,,,0,0,1,0,96.08,96.26,104.6,,,,,,,600,0,0
31-Jul-24 20:52:49:132,DRUPLUS999,,,0,0,1,0,96.08,96.26,104.6,,,,,,,600,0,0
31-Jul-24 20:52:51:135,DRUPLUS999,,,0,0,1,0,96.08,96.44,104.3,,,,,,,600,0,0
31-Jul-24 20:52:53:135,DRUPLUS999,,,0,0,1,0,95.9,96.26,104.6,,,,,,,600,0,0
31-Jul-24 20:52:55:132,DRUPLUS999,,,0,0,1,0,95.9,96.26,104.6,,,,,,,600,0,0
31-Jul-24 20:52:57:135,DRUPLUS999,,,0,0,1,0,95.9,96.26,104.6,,,,,,,600,0,0
31-Jul-24 20:52:59:131,DRUPLUS999,,,0,0,1,0,95.9,96.26,104.6,,,,,,,600,0,0
31-Jul-24 20:53:01:138,DRUPLUS999,,,0,0,1,0,95.9,96.26,104.4,,,,,,,600,0,0
31-Jul-24 20:53:03:140,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:53:05:132,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:53:07:140,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:53:09:136,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:53:11:138,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.4,,,,,,,600,0,0
31-Jul-24 20:53:13:135,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.7,,,,,,,600,0,0
31-Jul-24 20:53:15:139,DRUPLUS999,,,0,0,1,0,95.9,96.26,104.6,,,,,,,600,0,0
31-Jul-24 20:53:17:140,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:53:19:136,DRUPLUS999,,,0,0,1,0,95.9,96.26,104.4,,,,,,,600,0,0
31-Jul-24 20:53:21:132,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:53:23:139,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:53:25:139,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:53:27:131,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:53:29:136,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.6,,,,,,,600,0,0
31-Jul-24 20:53:31:132,DRUPLUS999,,,0,0,1,0,95.9,96.44,104.7,,,,,,,600,0,0
