Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOnTm(min),GelHtrOffTm(min)
31-Jul-24 20:26:12:996,DRUPLUS999,,,0,0,1,0,95.54,89.06,135,,,,,,,600,0,0
31-Jul-24 20:26:14:998,DRUPLUS999,,,0,0,1,0,95.54,89.06,134.9,,,,,,,600,0,0
31-Jul-24 20:26:16:999,DRUPLUS999,,,0,0,1,0,95.54,89.06,134.8,,,,,,,600,0,0
31-Jul-24 20:26:18:998,DRUPLUS999,,,0,0,1,0,95.36,89.06,134.7,,,,,,,600,0,0
31-Jul-24 20:26:21:002,DRUPLUS999,,,0,0,1,0,95.36,89.06,134.7,,,,,,,600,0,0
31-Jul-24 20:26:23:000,DRUPLUS999,,,0,0,1,0,95.18,89.06,134.7,,,,,,,600,0,0
31-Jul-24 20:26:24:998,DRUPLUS999,,,0,0,1,0,95.18,89.24,134.6,,,,,,,600,0,0
31-Jul-24 20:26:27:000,DRUPLUS999,,,0,0,1,0,95.18,89.24,134.6,,,,,,,600,0,0
31-Jul-24 20:26:28:999,DRUPLUS999,,,0,0,1,0,95,89.24,134.4,,,,,,,600,0,0
31-Jul-24 20:26:31:002,DRUPLUS999,,,0,0,1,0,95,89.24,134.5,,,,,,,600,0,0
31-Jul-24 20:26:32:998,DRUPLUS999,,,0,0,1,0,94.82,89.24,134.2,,,,,,,600,0,0
31-Jul-24 20:26:34:998,DRUPLUS999,,,0,0,1,0,94.82,89.24,134.1,,,,,,,600,0,0
31-Jul-24 20:26:37:000,DRUPLUS999,,,0,0,1,0,94.82,89.24,133.9,,,,,,,600,0,0
31-Jul-24 20:26:38:999,DRUPLUS999,,,0,0,1,0,94.64,89.42,133.9,,,,,,,600,0,0
31-Jul-24 20:26:40:998,DRUPLUS999,,,0,0,1,0,94.64,89.42,133.9,,,,,,,600,0,0
31-Jul-24 20:26:42:998,DRUPLUS999,,,0,0,1,0,94.64,89.24,133.8,,,,,,,600,0,0
31-Jul-24 20:26:44:999,DRUPLUS999,,,0,0,1,0,94.46,89.24,133.7,,,,,,,600,0,0
31-Jul-24 20:26:46:999,DRUPLUS999,,,0,0,1,0,94.46,89.24,133.6,,,,,,,600,0,0
31-Jul-24 20:26:48:998,DRUPLUS999,,,0,0,1,0,94.28,89.24,133.4,,,,,,,600,0,0
31-Jul-24 20:26:50:999,DRUPLUS999,,,0,0,1,0,94.28,89.42,131.7,,,,,,,600,0,0
31-Jul-24 20:26:52:998,DRUPLUS999,,,0,0,1,0,94.28,89.42,131.7,,,,,,,600,0,0
31-Jul-24 20:26:55:003,DRUPLUS999,,,0,0,1,0,94.1,89.42,131.6,,,,,,,600,0,0
31-Jul-24 20:26:57:002,DRUPLUS999,,,0,0,1,0,94.1,89.42,131.5,,,,,,,600,0,0
31-Jul-24 20:26:58:999,DRUPLUS999,,,0,0,1,0,94.1,89.42,131.5,,,,,,,600,0,0
31-Jul-24 20:27:01:000,DRUPLUS999,,,0,0,1,0,93.92,89.42,131.6,,,,,,,600,0,0
31-Jul-24 20:27:02:999,DRUPLUS999,,,0,0,1,0,93.92,89.42,131.5,,,,,,,600,0,0
31-Jul-24 20:27:05:002,DRUPLUS999,,,0,0,1,0,93.92,89.42,131.2,,,,,,,600,0,0
31-Jul-24 20:27:06:999,DRUPLUS999,,,0,0,1,0,93.74,89.42,131.1,,,,,,,600,0,0
31-Jul-24 20:27:08:999,DRUPLUS999,,,0,0,1,0,93.74,89.42,131,,,,,,,600,0,0
31-Jul-24 20:27:11:002,DRUPLUS999,,,0,0,1,0,93.74,89.42,131,,,,,,,600,0,0
31-Jul-24 20:27:12:999,DRUPLUS999,,,0,0,1,0,93.74,89.42,130.9,,,,,,,600,0,0
31-Jul-24 20:27:15:001,DRUPLUS999,,,0,0,1,0,93.56,89.42,130.9,,,,,,,600,0,0
31-Jul-24 20:27:16:999,DRUPLUS999,,,0,0,1,0,93.56,89.42,130.8,,,,,,,600,0,0
31-Jul-24 20:27:18:999,DRUPLUS999,,,0,0,1,0,93.56,89.6,130.8,,,,,,,600,0,0
31-Jul-24 20:27:20:999,DRUPLUS999,,,0,0,1,0,93.38,89.6,130.8,,,,,,,600,0,0
31-Jul-24 20:27:22:999,DRUPLUS999,,,0,0,1,0,93.38,89.6,130.7,,,,,,,600,0,0
31-Jul-24 20:27:24:999,DRUPLUS999,,,0,0,1,0,93.38,89.6,130.6,,,,,,,600,0,0
31-Jul-24 20:27:27:000,DRUPLUS999,,,0,0,1,0,93.2,89.6,130.5,,,,,,,600,0,0
31-Jul-24 20:27:29:000,DRUPLUS999,,,0,0,1,0,93.2,89.6,130.5,,,,,,,600,0,0
31-Jul-24 20:27:31:002,DRUPLUS999,,,0,0,1,0,93.2,89.6,130.4,,,,,,,600,0,0
31-Jul-24 20:27:33:000,DRUPLUS999,,,0,0,1,0,93.2,89.78,130.4,,,,,,,600,0,0
31-Jul-24 20:27:34:999,DRUPLUS999,,,0,0,1,0,93.02,89.78,130.3,,,,,,,600,0,0
31-Jul-24 20:27:37:003,DRUPLUS999,,,0,0,1,0,93.02,89.78,130.3,,,,,,,600,0,0
31-Jul-24 20:27:39:000,DRUPLUS999,,,0,0,1,0,93.02,89.78,130,,,,,,,600,0,0
31-Jul-24 20:27:41:000,DRUPLUS999,,,0,0,1,0,92.84,89.78,129.8,,,,,,,600,0,0
31-Jul-24 20:27:43:002,DRUPLUS999,,,0,0,1,0,92.84,89.78,129.8,,,,,,,600,0,0
31-Jul-24 20:27:45:009,DRUPLUS999,,,0,0,1,0,92.84,89.78,129.5,,,,,,,600,0,0
31-Jul-24 20:27:47:001,DRUPLUS999,,,0,0,1,0,92.84,89.78,129.2,,,,,,,600,0,0
31-Jul-24 20:27:49:000,DRUPLUS999,,,0,0,1,0,92.66,89.78,129,,,,,,,600,0,0
31-Jul-24 20:27:51:002,DRUPLUS999,,,0,0,1,0,92.66,89.96,129.1,,,,,,,600,0,0
31-Jul-24 20:27:53:005,DRUPLUS999,,,0,0,1,0,92.66,89.96,129,,,,,,,600,0,0
31-Jul-24 20:27:55:005,DRUPLUS999,,,0,0,1,0,92.66,89.96,128.9,,,,,,,600,0,0
31-Jul-24 20:27:57:004,DRUPLUS999,,,0,0,1,0,92.66,89.96,128.8,,,,,,,600,0,0
31-Jul-24 20:27:59:006,DRUPLUS999,,,0,0,1,0,92.48,89.96,128.8,,,,,,,600,0,0
31-Jul-24 20:28:01:010,DRUPLUS999,,,0,0,1,0,92.48,89.96,128.8,,,,,,,600,0,0
31-Jul-24 20:28:03:006,DRUPLUS999,,,0,0,1,0,92.48,89.78,128.8,,,,,,,600,0,0
31-Jul-24 20:28:05:002,DRUPLUS999,,,0,0,1,0,92.48,89.78,128.8,,,,,,,600,0,0
31-Jul-24 20:28:07:007,DRUPLUS999,,,0,0,1,0,92.3,89.78,128.7,,,,,,,600,0,0
31-Jul-24 20:28:09:003,DRUPLUS999,,,0,0,1,0,92.3,89.78,128.6,,,,,,,600,0,0
31-Jul-24 20:28:11:004,DRUPLUS999,,,0,0,1,0,92.3,89.96,128.7,,,,,,,600,0,0
31-Jul-24 20:28:13:004,DRUPLUS999,,,0,0,1,0,92.3,89.96,128.7,,,,,,,600,0,0
31-Jul-24 20:28:15:006,DRUPLUS999,,,0,0,1,0,92.3,89.96,128.6,,,,,,,600,0,0
31-Jul-24 20:28:17:005,DRUPLUS999,,,0,0,1,0,92.12,89.96,128.5,,,,,,,600,0,0
31-Jul-24 20:28:19:006,DRUPLUS999,,,0,0,1,0,92.12,89.96,128.6,,,,,,,600,0,0
31-Jul-24 20:28:21:003,DRUPLUS999,,,0,0,1,0,92.12,90.14,128.7,,,,,,,600,0,0
31-Jul-24 20:28:23:003,DRUPLUS999,,,0,0,1,0,92.12,90.14,128.5,,,,,,,600,0,0
31-Jul-24 20:28:25:003,DRUPLUS999,,,0,0,1,0,92.12,90.14,128.5,,,,,,,600,0,0
31-Jul-24 20:28:27:004,DRUPLUS999,,,0,0,1,0,91.94,90.14,128.4,,,,,,,600,0,0
31-Jul-24 20:28:29:005,DRUPLUS999,,,0,0,1,0,91.94,90.14,128.5,,,,,,,600,0,0
31-Jul-24 20:28:31:006,DRUPLUS999,,,0,0,1,0,91.94,90.14,128.6,,,,,,,600,0,0
31-Jul-24 20:28:33:012,DRUPLUS999,,,0,0,1,0,91.94,90.14,128.4,,,,,,,600,0,0
31-Jul-24 20:28:35:007,DRUPLUS999,,,0,0,1,0,91.94,90.14,128.4,,,,,,,600,0,0
31-Jul-24 20:28:37:007,DRUPLUS999,,,0,0,1,0,91.94,90.14,128.3,,,,,,,600,0,0
31-Jul-24 20:28:39:009,DRUPLUS999,,,0,0,1,0,91.94,90.14,128.4,,,,,,,600,0,0
31-Jul-24 20:28:41:007,DRUPLUS999,,,0,0,1,0,91.76,90.14,128.3,,,,,,,600,0,0
31-Jul-24 20:28:43:007,DRUPLUS999,,,0,0,1,0,91.76,90.14,128.3,,,,,,,600,0,0
31-Jul-24 20:28:45:007,DRUPLUS999,,,0,0,1,0,91.76,90.14,128.3,,,,,,,600,0,0
31-Jul-24 20:28:47:007,DRUPLUS999,,,0,0,1,0,91.76,90.14,128.3,,,,,,,600,0,0
31-Jul-24 20:28:49:007,DRUPLUS999,,,0,0,1,0,91.76,89.96,128.2,,,,,,,600,0,0
31-Jul-24 20:28:51:015,DRUPLUS999,,,0,0,1,0,91.58,89.96,128.3,,,,,,,600,0,0
31-Jul-24 20:28:53:007,DRUPLUS999,,,0,0,1,0,91.58,90.14,128.2,,,,,,,600,0,0
31-Jul-24 20:28:55:012,DRUPLUS999,,,0,0,1,0,91.58,90.14,128.1,,,,,,,600,0,0
31-Jul-24 20:28:57:009,DRUPLUS999,,,0,0,1,0,91.58,90.14,128.1,,,,,,,600,0,0
31-Jul-24 20:28:59:010,DRUPLUS999,,,0,0,1,0,91.58,90.14,128.1,,,,,,,600,0,0
31-Jul-24 20:29:01:007,DRUPLUS999,,,0,0,1,0,91.58,90.14,128.2,,,,,,,600,0,0
31-Jul-24 20:29:03:007,DRUPLUS999,,,0,0,1,0,91.58,90.32,128.1,,,,,,,600,0,0
31-Jul-24 20:29:05:009,DRUPLUS999,,,0,0,1,0,91.58,90.14,128.1,,,,,,,600,0,0
31-Jul-24 20:29:07:009,DRUPLUS999,,,0,0,1,0,91.4,90.14,128.1,,,,,,,600,0,0
31-Jul-24 20:29:09:015,DRUPLUS999,,,0,0,1,0,91.4,90.14,128.1,,,,,,,600,0,0
31-Jul-24 20:29:11:007,DRUPLUS999,,,0,0,1,0,91.4,90.14,128.1,,,,,,,600,0,0
31-Jul-24 20:29:13:016,DRUPLUS999,,,0,0,1,0,91.4,90.14,128.1,,,,,,,600,0,0
31-Jul-24 20:29:15:007,DRUPLUS999,,,0,0,1,0,91.4,90.14,128.1,,,,,,,600,0,0
31-Jul-24 20:29:17:009,DRUPLUS999,,,0,0,1,0,91.4,90.32,128.1,,,,,,,600,0,0
31-Jul-24 20:29:19:015,DRUPLUS999,,,0,0,1,0,91.4,90.32,128.1,,,,,,,600,0,0
31-Jul-24 20:29:21:012,DRUPLUS999,,,0,0,1,0,91.4,90.32,128.3,,,,,,,600,0,0
31-Jul-24 20:29:23:015,DRUPLUS999,,,0,0,1,0,91.22,90.32,128,,,,,,,600,0,0
31-Jul-24 20:29:25:010,DRUPLUS999,,,0,0,1,0,91.22,90.32,128,,,,,,,600,0,0
31-Jul-24 20:29:27:010,DRUPLUS999,,,0,0,1,0,91.22,90.32,128,,,,,,,600,0,0
31-Jul-24 20:29:29:011,DRUPLUS999,,,0,0,1,0,91.22,90.32,128,,,,,,,600,0,0
31-Jul-24 20:29:31:011,DRUPLUS999,,,0,0,1,0,91.22,90.32,128,,,,,,,600,0,0
31-Jul-24 20:29:33:012,DRUPLUS999,,,0,0,1,0,91.22,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:29:35:011,DRUPLUS999,,,0,0,1,0,91.22,90.14,128.1,,,,,,,600,0,0
31-Jul-24 20:29:37:012,DRUPLUS999,,,0,0,1,0,91.22,90.14,128,,,,,,,600,0,0
31-Jul-24 20:29:39:015,DRUPLUS999,,,0,0,1,0,91.22,90.14,128,,,,,,,600,0,0
31-Jul-24 20:29:41:012,DRUPLUS999,,,0,0,1,0,91.22,90.14,127.9,,,,,,,600,0,0
31-Jul-24 20:29:43:012,DRUPLUS999,,,0,0,1,0,91.04,90.32,128,,,,,,,600,0,0
31-Jul-24 20:29:45:014,DRUPLUS999,,,0,0,1,0,91.04,90.32,128,,,,,,,600,0,0
31-Jul-24 20:29:47:012,DRUPLUS999,,,0,0,1,0,91.04,90.32,128,,,,,,,600,0,0
31-Jul-24 20:29:49:012,DRUPLUS999,,,0,0,1,0,91.04,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:29:51:012,DRUPLUS999,,,0,0,1,0,91.04,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:29:53:017,DRUPLUS999,,,0,0,1,0,91.04,90.32,128,,,,,,,600,0,0
31-Jul-24 20:29:55:012,DRUPLUS999,,,0,0,1,0,91.04,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:29:57:013,DRUPLUS999,,,0,0,1,0,91.04,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:29:59:017,DRUPLUS999,,,0,0,1,0,91.04,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:30:01:013,DRUPLUS999,,,0,0,1,0,91.04,90.32,128,,,,,,,600,0,0
31-Jul-24 20:30:03:016,DRUPLUS999,,,0,0,1,0,91.04,90.14,127.9,,,,,,,600,0,0
31-Jul-24 20:30:05:015,DRUPLUS999,,,0,0,1,0,90.86,90.14,128,,,,,,,600,0,0
31-Jul-24 20:30:07:023,DRUPLUS999,,,0,0,1,0,90.86,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:30:09:015,DRUPLUS999,,,0,0,1,0,90.86,90.14,128,,,,,,,600,0,0
31-Jul-24 20:30:11:017,DRUPLUS999,,,0,0,1,0,90.86,90.14,127.9,,,,,,,600,0,0
31-Jul-24 20:30:13:019,DRUPLUS999,,,0,0,1,0,90.86,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:30:15:022,DRUPLUS999,,,0,0,1,0,90.86,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:30:17:017,DRUPLUS999,,,0,0,1,0,90.86,90.14,127.9,,,,,,,600,0,0
31-Jul-24 20:30:19:016,DRUPLUS999,,,0,0,1,0,90.86,90.14,127.9,,,,,,,600,0,0
31-Jul-24 20:30:21:019,DRUPLUS999,,,0,0,1,0,90.86,90.14,127.9,,,,,,,600,0,0
31-Jul-24 20:30:23:016,DRUPLUS999,,,0,0,1,0,90.86,90.14,127.9,,,,,,,600,0,0
31-Jul-24 20:30:25:017,DRUPLUS999,,,0,0,1,0,90.86,90.14,127.8,,,,,,,600,0,0
31-Jul-24 20:30:27:017,DRUPLUS999,,,0,0,1,0,90.86,90.14,128,,,,,,,600,0,0
31-Jul-24 20:30:29:017,DRUPLUS999,,,0,0,1,0,90.86,90.14,127.9,,,,,,,600,0,0
31-Jul-24 20:30:31:017,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:30:33:017,DRUPLUS999,,,0,0,1,0,90.68,90.14,127.8,,,,,,,600,0,0
31-Jul-24 20:30:35:024,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:30:37:021,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:30:39:017,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:30:41:020,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.8,,,,,,,600,0,0
31-Jul-24 20:30:43:024,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.8,,,,,,,600,0,0
31-Jul-24 20:30:45:020,DRUPLUS999,,,0,0,1,0,90.68,90.5,128,,,,,,,600,0,0
31-Jul-24 20:30:47:020,DRUPLUS999,,,0,0,1,0,90.68,90.5,127.9,,,,,,,600,0,0
31-Jul-24 20:30:49:017,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:30:51:023,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.8,,,,,,,600,0,0
31-Jul-24 20:30:53:028,DRUPLUS999,,,0,0,1,0,90.68,90.32,128,,,,,,,600,0,0
31-Jul-24 20:30:55:019,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:30:57:024,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.8,,,,,,,600,0,0
31-Jul-24 20:30:59:020,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.8,,,,,,,600,0,0
31-Jul-24 20:31:01:020,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:31:03:021,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:31:05:026,DRUPLUS999,,,0,0,1,0,90.68,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:31:07:021,DRUPLUS999,,,0,0,1,0,90.5,90.32,127.8,,,,,,,600,0,0
31-Jul-24 20:31:09:027,DRUPLUS999,,,0,0,1,0,90.5,90.32,127.8,,,,,,,600,0,0
31-Jul-24 20:31:11:021,DRUPLUS999,,,0,0,1,0,90.5,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:31:13:022,DRUPLUS999,,,0,0,1,0,90.5,90.32,128.2,,,,,,,600,0,0
31-Jul-24 20:31:15:021,DRUPLUS999,,,0,0,1,0,90.5,90.32,127.9,,,,,,,600,0,0
31-Jul-24 20:31:17:025,DRUPLUS999,,,0,0,1,0,90.5,90.32,127.7,,,,,,,600,0,0
31-Jul-24 20:31:19:022,DRUPLUS999,,,0,0,1,0,90.5,90.14,128,,,,,,,600,0,0
31-Jul-24 20:31:21:025,DRUPLUS999,,,0,0,1,0,90.5,90.14,127.9,,,,,,,600,0,0
31-Jul-24 20:31:23:023,DRUPLUS999,,,0,0,1,0,90.5,90.14,127.8,,,,,,,600,0,0
