Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOffTm(min),GelHtrOnTm(min)
18-Jun-24 13:52:24:908,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:26:908,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:28:908,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:30:908,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:32:908,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:34:908,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.7,,,,,,,0,0,0
18-Jun-24 13:52:36:909,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.6,,,,,,,0,0,0
18-Jun-24 13:52:38:909,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.7,,,,,,,0,0,0
18-Jun-24 13:52:40:909,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:42:911,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:44:910,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:46:911,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:48:910,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:50:910,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:52:910,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:54:910,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.7,,,,,,,0,0,0
18-Jun-24 13:52:56:911,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:52:58:910,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:00:910,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:02:911,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.7,,,,,,,0,0,0
18-Jun-24 13:53:04:910,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:06:911,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:08:911,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:10:912,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:12:913,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:14:913,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.6,,,,,,,0,0,0
18-Jun-24 13:53:16:914,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.6,,,,,,,0,0,0
18-Jun-24 13:53:18:913,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.7,,,,,,,0,0,0
18-Jun-24 13:53:20:913,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:22:913,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:24:914,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:26:913,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:28:915,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:30:914,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:32:914,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:34:914,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:36:914,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.6,,,,,,,0,0,0
18-Jun-24 13:53:38:914,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.6,,,,,,,0,0,0
18-Jun-24 13:53:40:915,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.6,,,,,,,0,0,0
18-Jun-24 13:53:42:915,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.6,,,,,,,0,0,0
18-Jun-24 13:53:44:915,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.6,,,,,,,0,0,0
18-Jun-24 13:53:46:915,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.6,,,,,,,0,0,0
18-Jun-24 13:53:48:915,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.6,,,,,,,0,0,0
18-Jun-24 13:53:50:915,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.7,,,,,,,0,0,0
18-Jun-24 13:53:52:917,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:54:915,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:56:915,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:53:58:917,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:54:00:917,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:54:02:918,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:54:04:919,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.7,,,,,,,0,0,0
18-Jun-24 13:54:06:918,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:54:08:919,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:54:10:920,DRUPLUS999,,,0,0,0,0,75.02,75.02,0.6,,,,,,,0,0,0
18-Jun-24 13:54:12:921,DRUPLUS999,,,0,0,0,0,75.02,74.84,0.6,,,,,,,0,0,0
