Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOffTm(min),GelHtrOnTm(min)
25-Jun-24 13:41:09:965,DRUPLUS999,,,0,0,1,0,75.56,75.2,14.2,,,,,,,6,0,0
25-Jun-24 13:41:11:965,DRUPLUS999,,,0,0,1,0,75.56,75.2,14.2,,,,,,,6,0,0
25-Jun-24 13:41:13:964,DRUPLUS999,,,0,0,1,0,75.56,75.2,14.2,,,,,,,6,0,0
25-Jun-24 13:41:15:965,DRUPLUS999,,,0,0,1,0,75.56,75.02,14.3,,,,,,,6,0,0
25-Jun-24 13:41:17:965,DRUPLUS999,,,0,0,1,0,75.56,75.02,14.2,,,,,,,6,0,0
25-Jun-24 13:41:19:965,DRUPLUS999,,,0,0,1,0,75.56,75.02,14.2,,,,,,,6,0,0
25-Jun-24 13:41:21:965,DRUPLUS999,,,0,0,1,0,75.56,75.02,14.2,,,,,,,6,0,0
25-Jun-24 13:41:23:966,DRUPLUS999,,,0,0,1,0,75.56,75.02,14.1,,,,,,,6,0,0
25-Jun-24 13:41:25:966,DRUPLUS999,,,0,0,1,0,75.56,75.02,14.2,,,,,,,6,0,0
25-Jun-24 13:41:27:967,DRUPLUS999,,,0,0,1,0,75.56,75.02,14.1,,,,,,,6,0,0
25-Jun-24 13:41:29:967,DRUPLUS999,,,0,0,1,0,75.56,75.02,14.1,,,,,,,6,0,0
25-Jun-24 13:41:31:968,DRUPLUS999,,,0,0,1,10,75.56,75.2,14.1,,,,,,,6,0,0
25-Jun-24 13:41:33:968,DRUPLUS999,,,1,0,1,10,75.56,75.02,14.1,,,,,,,6,0,0
25-Jun-24 13:41:35:968,DRUPLUS999,,,0,0,1,10,75.56,75.2,14.1,,,,,,,6,0,0
25-Jun-24 13:41:37:968,DRUPLUS999,,,1,0,1,10,75.56,75.02,14.1,,,,,,,6,0,0
25-Jun-24 13:41:39:968,DRUPLUS999,,,0,0,1,10,75.56,75.02,14.1,,,,,,,6,0,0
25-Jun-24 13:41:41:967,DRUPLUS999,,,1,0,1,10,75.56,75.02,14,,,,,,,6,0,0
25-Jun-24 13:41:43:967,DRUPLUS999,,,0,0,1,10,75.56,75.02,14.1,,,,,,,6,0,0
25-Jun-24 13:41:45:968,DRUPLUS999,,,1,0,1,10,75.56,75.02,14.1,,,,,,,6,0,0
25-Jun-24 13:41:47:970,DRUPLUS999,,,0,0,1,10,75.56,75.02,14.1,,,,,,,6,0,0
25-Jun-24 13:41:49:970,DRUPLUS999,,,1,0,1,10,75.56,75.02,14,,,,,,,6,0,0
25-Jun-24 13:41:51:971,DRUPLUS999,,,0,0,1,10,75.56,75.02,14,,,,,,,6,0,0
25-Jun-24 13:41:53:971,DRUPLUS999,,,1,0,1,10,75.56,75.2,14,,,,,,,6,0,0
25-Jun-24 13:41:55:970,DRUPLUS999,,,0,0,1,10,75.56,75.2,14,,,,,,,6,0,0
25-Jun-24 13:41:57:971,DRUPLUS999,,,1,0,1,10,75.74,75.02,14.1,,,,,,,6,0,0
25-Jun-24 13:41:59:971,DRUPLUS999,,,0,0,1,10,75.74,75.02,14,,,,,,,6,0,0
25-Jun-24 13:42:01:971,DRUPLUS999,,,1,0,1,10,75.74,75.02,14,,,,,,,6,0,0
25-Jun-24 13:42:03:971,DRUPLUS999,,,0,0,1,10,75.74,75.02,14,,,,,,,6,0,0
25-Jun-24 13:42:05:970,DRUPLUS999,,,1,0,1,10,75.92,75.02,14,,,,,,,6,0,0
25-Jun-24 13:42:07:971,DRUPLUS999,,,0,0,1,10,75.92,75.2,14,,,,,,,6,0,0
25-Jun-24 13:42:09:971,DRUPLUS999,,,1,0,1,10,76.1,75.2,13.9,,,,,,,6,0,0
25-Jun-24 13:42:11:973,DRUPLUS999,,,0,0,1,10,76.1,75.2,13.9,,,,,,,6,0,0
25-Jun-24 13:42:13:973,DRUPLUS999,,,1,0,1,10,76.28,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:15:974,DRUPLUS999,,,0,0,1,10,76.28,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:17:974,DRUPLUS999,,,1,0,1,10,76.46,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:19:974,DRUPLUS999,,,0,0,1,10,76.64,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:21:974,DRUPLUS999,,,1,0,1,10,76.82,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:23:974,DRUPLUS999,,,0,0,1,10,76.82,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:25:974,DRUPLUS999,,,1,0,1,10,77,75.2,13.9,,,,,,,6,0,0
25-Jun-24 13:42:27:973,DRUPLUS999,,,0,0,1,10,77.18,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:29:974,DRUPLUS999,,,1,0,1,10,77.18,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:31:973,DRUPLUS999,,,0,0,1,10,77.36,75.2,13.9,,,,,,,6,0,0
25-Jun-24 13:42:33:974,DRUPLUS999,,,1,0,1,10,77.54,75.2,13.9,,,,,,,6,0,0
25-Jun-24 13:42:35:973,DRUPLUS999,,,0,0,1,10,77.72,75.2,13.9,,,,,,,6,0,0
25-Jun-24 13:42:37:974,DRUPLUS999,,,1,0,1,10,77.72,75.2,13.9,,,,,,,6,0,0
25-Jun-24 13:42:39:973,DRUPLUS999,,,0,0,1,10,77.9,75.2,13.9,,,,,,,6,0,0
25-Jun-24 13:42:41:974,DRUPLUS999,,,1,0,1,10,78.08,75.2,13.9,,,,,,,6,0,0
25-Jun-24 13:42:43:973,DRUPLUS999,,,0,0,1,10,78.26,75.2,13.9,,,,,,,6,0,0
25-Jun-24 13:42:45:973,DRUPLUS999,,,1,0,1,10,78.44,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:47:974,DRUPLUS999,,,0,0,1,10,78.62,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:49:974,DRUPLUS999,,,1,0,1,10,78.62,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:51:973,DRUPLUS999,,,0,0,1,10,78.8,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:53:974,DRUPLUS999,,,1,0,1,10,78.98,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:55:974,DRUPLUS999,,,0,0,1,10,79.16,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:57:973,DRUPLUS999,,,1,0,1,10,79.34,75.02,13.9,,,,,,,6,0,0
25-Jun-24 13:42:59:974,DRUPLUS999,,,0,0,1,10,79.52,75.02,13.8,,,,,,,6,0,0
