06-Jun-24 21:31:46:703,DRUPLUS999,,,0,0,0,4000,119.66,120.2,0
06-Jun-24 21:31:48:703,DRUPLUS999,,,0,0,0,4000,119.66,120.2,0
06-Jun-24 21:31:50:702,DRUPLUS999,,,0,0,0,4000,119.66,120.2,0
06-Jun-24 21:31:52:702,DRUPLUS999,,,0,0,0,4000,119.66,120.02,0
06-Jun-24 21:31:54:705,DRUPLUS999,,,0,0,0,4000,119.66,120.2,0
06-Jun-24 21:31:56:702,DRUPLUS999,,,0,0,0,4000,119.66,120.2,0
06-Jun-24 21:31:58:703,DRUPLUS999,,,0,0,0,4000,119.66,120.2,0
06-Jun-24 21:32:00:703,DRUPLUS999,,,0,0,0,4000,119.66,120.2,0
06-Jun-24 21:32:02:703,DRUPLUS999,,,0,0,0,4000,119.66,120.2,0
06-Jun-24 21:32:04:703,DRUPLUS999,,,0,0,0,4000,119.48,120.2,0
06-Jun-24 21:32:06:703,DRUPLUS999,,,0,0,0,4000,119.48,120.2,0
06-Jun-24 21:32:08:704,DRUPLUS999,,,0,0,0,4000,119.48,120.2,0
06-Jun-24 21:32:10:703,DRUPLUS999,,,0,0,0,4000,119.48,120.02,0
06-Jun-24 21:32:12:704,DRUPLUS999,,,0,0,0,4000,119.48,120.2,0
06-Jun-24 21:32:14:703,DRUPLUS999,,,0,0,0,4000,119.48,120.02,0
06-Jun-24 21:32:16:703,DRUPLUS999,,,0,0,0,4000,119.48,120.02,0
06-Jun-24 21:32:18:704,DRUPLUS999,,,0,0,0,4000,119.48,119.84,0
06-Jun-24 21:32:20:704,DRUPLUS999,,,0,0,0,4000,119.48,120.02,0
06-Jun-24 21:32:22:704,DRUPLUS999,,,0,0,0,4000,119.3,120.02,0
06-Jun-24 21:32:24:703,DRUPLUS999,,,0,0,0,4000,119.3,120.02,0
06-Jun-24 21:32:26:706,DRUPLUS999,,,0,0,0,4000,119.3,120.02,0
06-Jun-24 21:32:28:707,DRUPLUS999,,,0,0,0,4000,119.3,120.02,0
06-Jun-24 21:32:30:707,DRUPLUS999,,,0,0,0,4000,119.3,120.02,0
06-Jun-24 21:32:32:708,DRUPLUS999,,,0,0,0,4000,119.3,120.02,0
06-Jun-24 21:32:34:709,DRUPLUS999,,,0,0,0,4000,119.3,120.02,0
06-Jun-24 21:32:36:709,DRUPLUS999,,,0,0,0,4000,119.3,119.84,0
06-Jun-24 21:32:38:710,DRUPLUS999,,,0,0,0,4000,119.3,119.84,0
06-Jun-24 21:32:40:710,DRUPLUS999,,,0,0,0,4000,119.3,119.84,0
06-Jun-24 21:32:42:711,DRUPLUS999,,,0,0,0,4000,119.12,119.84,0
06-Jun-24 21:32:44:710,DRUPLUS999,,,0,0,0,4000,119.12,119.84,0
06-Jun-24 21:32:46:711,DRUPLUS999,,,0,0,0,4000,119.12,119.84,0
06-Jun-24 21:32:48:711,DRUPLUS999,,,0,0,0,4000,119.12,119.84,0
06-Jun-24 21:32:50:711,DRUPLUS999,,,0,0,0,4000,119.12,119.84,0
06-Jun-24 21:32:52:711,DRUPLUS999,,,0,0,0,4000,119.12,119.84,0
06-Jun-24 21:32:54:710,DRUPLUS999,,,0,0,0,4000,119.12,119.84,0
06-Jun-24 21:32:56:711,DRUPLUS999,,,0,0,0,4000,119.12,119.66,0
06-Jun-24 21:32:58:710,DRUPLUS999,,,0,0,0,4000,119.12,119.66,0
06-Jun-24 21:33:00:711,DRUPLUS999,,,0,0,0,4000,119.12,119.66,0
06-Jun-24 21:33:02:716,DRUPLUS999,,,0,0,0,4000,118.94,119.66,0
06-Jun-24 21:33:04:713,DRUPLUS999,,,0,0,0,4000,118.94,119.66,0
06-Jun-24 21:33:06:711,DRUPLUS999,,,0,0,0,4000,118.94,119.66,0
06-Jun-24 21:33:08:711,DRUPLUS999,,,0,0,0,4000,118.94,119.84,0
06-Jun-24 21:33:10:711,DRUPLUS999,,,0,0,0,4000,118.94,119.84,0
06-Jun-24 21:33:12:714,DRUPLUS999,,,0,0,0,4000,118.94,119.84,0
06-Jun-24 21:33:14:711,DRUPLUS999,,,0,0,0,4000,118.94,119.84,0
06-Jun-24 21:33:16:713,DRUPLUS999,,,0,0,0,4000,118.94,119.84,0
06-Jun-24 21:33:18:711,DRUPLUS999,,,0,0,0,4000,118.94,119.84,0
06-Jun-24 21:33:20:711,DRUPLUS999,,,0,0,0,4000,118.94,119.66,0
06-Jun-24 21:33:22:713,DRUPLUS999,,,0,0,0,4000,118.94,119.66,0
06-Jun-24 21:33:24:713,DRUPLUS999,,,0,0,0,4000,118.76,119.48,0
06-Jun-24 21:33:26:711,DRUPLUS999,,,0,0,0,4000,118.76,119.48,0
06-Jun-24 21:33:28:714,DRUPLUS999,,,0,0,0,4000,118.76,119.48,0
06-Jun-24 21:33:30:714,DRUPLUS999,,,0,0,0,4000,118.76,119.48,0
06-Jun-24 21:33:32:714,DRUPLUS999,,,0,0,0,4000,118.76,119.48,0
06-Jun-24 21:33:34:713,DRUPLUS999,,,0,0,0,4000,118.76,119.66,0
06-Jun-24 21:33:36:714,DRUPLUS999,,,0,0,0,4000,118.76,119.66,0
06-Jun-24 21:33:38:714,DRUPLUS999,,,0,0,0,4000,118.76,119.66,0
06-Jun-24 21:33:40:713,DRUPLUS999,,,0,0,0,4000,118.76,119.66,0
06-Jun-24 21:33:42:714,DRUPLUS999,,,0,0,0,4000,118.76,119.66,0
06-Jun-24 21:33:44:714,DRUPLUS999,,,0,0,0,4000,118.58,119.66,0
06-Jun-24 21:33:46:715,DRUPLUS999,,,0,0,0,4000,118.58,119.66,0
06-Jun-24 21:33:48:715,DRUPLUS999,,,0,0,0,4000,118.58,119.66,0
06-Jun-24 21:33:50:715,DRUPLUS999,,,0,0,0,4000,118.58,119.48,0
06-Jun-24 21:33:52:715,DRUPLUS999,,,0,0,0,4000,118.58,119.48,0
06-Jun-24 21:33:54:715,DRUPLUS999,,,0,0,0,4000,118.58,119.48,0
06-Jun-24 21:33:56:716,DRUPLUS999,,,0,0,0,4000,118.58,119.48,0
06-Jun-24 21:33:58:718,DRUPLUS999,,,0,0,0,4000,118.58,119.48,0
06-Jun-24 21:34:00:715,DRUPLUS999,,,0,0,0,4000,118.58,119.66,0
06-Jun-24 21:34:02:715,DRUPLUS999,,,0,0,0,4000,118.58,119.66,0
06-Jun-24 21:34:04:716,DRUPLUS999,,,0,0,0,4000,118.58,119.66,0
06-Jun-24 21:34:06:716,DRUPLUS999,,,0,0,0,4000,118.4,119.66,0
06-Jun-24 21:34:08:718,DRUPLUS999,,,0,0,0,4000,118.4,119.66,0
06-Jun-24 21:34:10:718,DRUPLUS999,,,0,0,0,4000,118.4,119.48,0
06-Jun-24 21:34:12:719,DRUPLUS999,,,0,0,0,4000,118.4,119.48,0
06-Jun-24 21:34:14:721,DRUPLUS999,,,0,0,0,4000,118.4,119.48,0
06-Jun-24 21:34:16:721,DRUPLUS999,,,0,0,0,4000,118.4,119.3,0
06-Jun-24 21:34:18:723,DRUPLUS999,,,0,0,0,4000,118.4,119.12,0
06-Jun-24 21:34:20:721,DRUPLUS999,,,0,0,0,4000,118.4,119.12,0
06-Jun-24 21:34:22:721,DRUPLUS999,,,0,0,0,4000,118.4,119.12,0
06-Jun-24 21:34:24:721,DRUPLUS999,,,0,0,0,4000,118.4,119.3,0
06-Jun-24 21:34:26:724,DRUPLUS999,,,0,0,0,4000,118.4,119.3,0
06-Jun-24 21:34:28:723,DRUPLUS999,,,0,0,0,4000,118.22,119.3,0
06-Jun-24 21:34:30:721,DRUPLUS999,,,0,0,0,4000,118.22,119.48,0
06-Jun-24 21:34:32:723,DRUPLUS999,,,0,0,0,4000,118.22,119.48,0
06-Jun-24 21:34:34:723,DRUPLUS999,,,0,0,0,4000,118.22,119.48,0
06-Jun-24 21:34:36:724,DRUPLUS999,,,0,0,0,4000,118.22,119.3,0
06-Jun-24 21:34:38:724,DRUPLUS999,,,0,0,0,4000,118.22,119.3,0
06-Jun-24 21:34:40:724,DRUPLUS999,,,0,0,0,4000,118.22,119.3,0
06-Jun-24 21:34:42:725,DRUPLUS999,,,0,0,0,4000,118.22,119.3,0
06-Jun-24 21:34:44:726,DRUPLUS999,,,0,0,0,4000,118.22,119.12,0
06-Jun-24 21:34:46:725,DRUPLUS999,,,0,0,0,4000,118.22,119.12,0
06-Jun-24 21:34:48:724,DRUPLUS999,,,0,0,0,4000,118.22,119.12,0
06-Jun-24 21:34:50:726,DRUPLUS999,,,0,0,0,4000,118.04,119.12,0
06-Jun-24 21:34:52:727,DRUPLUS999,,,0,0,0,4000,118.04,118.94,0
06-Jun-24 21:34:54:727,DRUPLUS999,,,0,0,0,4000,118.04,119.12,0
06-Jun-24 21:34:56:728,DRUPLUS999,,,0,0,0,4000,118.04,118.94,0
06-Jun-24 21:34:58:729,DRUPLUS999,,,0,0,0,4000,118.04,119.12,0
06-Jun-24 21:35:00:730,DRUPLUS999,,,0,0,0,4000,118.04,119.12,0
06-Jun-24 21:35:02:728,DRUPLUS999,,,0,0,0,4000,118.04,119.12,0
06-Jun-24 21:35:04:730,DRUPLUS999,,,0,0,0,4000,118.04,119.12,0
06-Jun-24 21:35:06:728,DRUPLUS999,,,0,0,0,4000,118.04,119.12,0
06-Jun-24 21:35:08:728,DRUPLUS999,,,0,0,0,4000,118.04,119.12,0
06-Jun-24 21:35:10:729,DRUPLUS999,,,0,0,0,4000,118.04,119.12,0
06-Jun-24 21:35:12:729,DRUPLUS999,,,0,0,0,4000,118.04,119.12,0
06-Jun-24 21:35:14:730,DRUPLUS999,,,0,0,0,4000,117.86,118.94,0
06-Jun-24 21:35:16:729,DRUPLUS999,,,0,0,0,4000,117.86,118.94,0
06-Jun-24 21:35:18:731,DRUPLUS999,,,0,0,0,4000,117.86,118.94,0
06-Jun-24 21:35:20:730,DRUPLUS999,,,0,0,0,4000,117.86,118.76,0
06-Jun-24 21:35:22:732,DRUPLUS999,,,0,0,0,4000,117.86,118.94,0
06-Jun-24 21:35:24:733,DRUPLUS999,,,0,0,0,4000,117.86,118.76,0
06-Jun-24 21:35:26:732,DRUPLUS999,,,0,0,0,4000,117.86,118.94,0
06-Jun-24 21:35:28:733,DRUPLUS999,,,0,0,0,4000,117.86,118.94,0
06-Jun-24 21:35:30:734,DRUPLUS999,,,0,0,0,4000,117.86,118.94,0
06-Jun-24 21:35:32:734,DRUPLUS999,,,0,0,0,4000,117.86,118.94,0
06-Jun-24 21:35:34:734,DRUPLUS999,,,0,0,0,4000,117.86,118.94,0
06-Jun-24 21:35:36:734,DRUPLUS999,,,0,0,0,4000,117.68,118.94,0
06-Jun-24 21:35:38:734,DRUPLUS999,,,0,0,0,4000,117.68,118.94,0
06-Jun-24 21:35:40:733,DRUPLUS999,,,0,0,0,4000,117.68,118.94,0
06-Jun-24 21:35:42:734,DRUPLUS999,,,0,0,0,4000,117.68,118.94,0
06-Jun-24 21:35:44:734,DRUPLUS999,,,0,0,0,4000,117.68,118.76,0
06-Jun-24 21:35:46:734,DRUPLUS999,,,0,0,0,4000,117.68,118.58,0
06-Jun-24 21:35:48:734,DRUPLUS999,,,0,0,0,4000,117.68,118.58,0
06-Jun-24 21:35:50:734,DRUPLUS999,,,0,0,0,4000,117.68,118.58,0
06-Jun-24 21:35:52:734,DRUPLUS999,,,0,0,0,4000,117.68,118.58,0
06-Jun-24 21:35:54:734,DRUPLUS999,,,0,0,0,4000,117.68,118.76,0
06-Jun-24 21:35:56:734,DRUPLUS999,,,0,0,0,4000,117.68,118.76,0
06-Jun-24 21:35:58:734,DRUPLUS999,,,0,0,0,4000,117.68,118.76,0
06-Jun-24 21:36:00:734,DRUPLUS999,,,0,0,0,4000,117.5,118.76,0
06-Jun-24 21:36:02:736,DRUPLUS999,,,0,0,0,4000,117.5,118.58,0
06-Jun-24 21:36:04:736,DRUPLUS999,,,0,0,0,4000,117.5,118.58,0
06-Jun-24 21:36:06:737,DRUPLUS999,,,0,0,0,4000,117.5,118.76,0
06-Jun-24 21:36:08:737,DRUPLUS999,,,0,0,0,4000,117.5,118.76,0
06-Jun-24 21:36:10:737,DRUPLUS999,,,0,0,0,4000,117.5,118.76,0
06-Jun-24 21:36:12:737,DRUPLUS999,,,0,0,0,4000,117.5,118.76,0
06-Jun-24 21:36:14:738,DRUPLUS999,,,0,0,0,4000,117.5,118.76,0
06-Jun-24 21:36:16:739,DRUPLUS999,,,0,0,0,4000,117.5,118.76,0
06-Jun-24 21:36:18:738,DRUPLUS999,,,0,0,0,4000,117.5,118.76,0
06-Jun-24 21:36:20:739,DRUPLUS999,,,0,0,0,4000,117.5,118.58,0
06-Jun-24 21:36:22:739,DRUPLUS999,,,0,0,0,4000,117.5,118.4,0
06-Jun-24 21:36:24:738,DRUPLUS999,,,0,0,0,4000,117.32,118.58,0
06-Jun-24 21:36:26:743,DRUPLUS999,,,0,0,0,4000,117.32,118.4,0
06-Jun-24 21:36:28:740,DRUPLUS999,,,0,0,0,4000,117.32,118.4,0
06-Jun-24 21:36:30:739,DRUPLUS999,,,0,0,0,4000,117.32,118.4,0
06-Jun-24 21:36:32:740,DRUPLUS999,,,0,0,0,4000,117.32,118.58,0
06-Jun-24 21:36:34:739,DRUPLUS999,,,0,0,0,4000,117.32,118.4,0
06-Jun-24 21:36:36:739,DRUPLUS999,,,0,0,0,4000,117.32,118.4,0
06-Jun-24 21:36:38:739,DRUPLUS999,,,0,0,0,4000,117.32,118.4,0
06-Jun-24 21:36:40:740,DRUPLUS999,,,0,0,0,4000,117.32,118.58,0
06-Jun-24 21:36:42:740,DRUPLUS999,,,0,0,0,4000,117.32,118.58,0
06-Jun-24 21:36:44:741,DRUPLUS999,,,0,0,0,4000,117.32,118.58,0
06-Jun-24 21:36:46:743,DRUPLUS999,,,0,0,0,4000,117.32,118.58,0
06-Jun-24 21:36:48:742,DRUPLUS999,,,0,0,0,4000,117.32,118.4,0
06-Jun-24 21:36:50:741,DRUPLUS999,,,0,0,0,4000,117.14,118.4,0
06-Jun-24 21:36:52:744,DRUPLUS999,,,0,0,0,4000,117.14,118.4,0
06-Jun-24 21:36:54:742,DRUPLUS999,,,0,0,0,4000,117.14,118.4,0
06-Jun-24 21:36:56:744,DRUPLUS999,,,0,0,0,4000,117.14,118.22,0
06-Jun-24 21:36:58:743,DRUPLUS999,,,0,0,0,4000,117.14,118.22,0
06-Jun-24 21:37:00:744,DRUPLUS999,,,0,0,0,4000,117.14,118.22,0
06-Jun-24 21:37:02:743,DRUPLUS999,,,0,0,0,4000,117.14,118.22,0
06-Jun-24 21:37:04:743,DRUPLUS999,,,0,0,0,4000,117.14,118.22,0
06-Jun-24 21:37:06:744,DRUPLUS999,,,0,0,0,4000,117.14,118.4,0
06-Jun-24 21:37:08:744,DRUPLUS999,,,0,0,0,4000,117.14,118.4,0
06-Jun-24 21:37:10:744,DRUPLUS999,,,0,0,0,4000,117.14,118.22,0
06-Jun-24 21:37:12:744,DRUPLUS999,,,0,0,0,4000,117.14,118.22,0
06-Jun-24 21:37:14:746,DRUPLUS999,,,0,0,0,4000,116.96,118.04,0
06-Jun-24 21:37:16:746,DRUPLUS999,,,0,0,0,4000,116.96,118.04,0
06-Jun-24 21:37:18:748,DRUPLUS999,,,0,0,0,4000,116.96,117.86,0
06-Jun-24 21:37:20:747,DRUPLUS999,,,0,0,0,4000,116.96,118.04,0
06-Jun-24 21:37:22:747,DRUPLUS999,,,0,0,0,4000,116.96,118.04,0
06-Jun-24 21:37:24:749,DRUPLUS999,,,0,0,0,4000,116.96,118.04,0
06-Jun-24 21:37:26:747,DRUPLUS999,,,0,0,0,4000,116.96,118.04,0
06-Jun-24 21:37:28:748,DRUPLUS999,,,0,0,0,4000,116.96,118.04,0
06-Jun-24 21:37:30:747,DRUPLUS999,,,0,0,0,4000,116.96,118.04,0
06-Jun-24 21:37:32:749,DRUPLUS999,,,0,0,0,4000,116.96,117.86,0
06-Jun-24 21:37:34:748,DRUPLUS999,,,0,0,0,4000,116.96,117.86,0
06-Jun-24 21:37:36:749,DRUPLUS999,,,0,0,0,4000,116.96,117.86,0
06-Jun-24 21:37:38:749,DRUPLUS999,,,0,0,0,4000,116.96,117.86,0
06-Jun-24 21:37:40:748,DRUPLUS999,,,0,0,0,4000,116.78,117.86,0
06-Jun-24 21:37:42:748,DRUPLUS999,,,0,0,0,4000,116.78,117.86,0
06-Jun-24 21:37:44:748,DRUPLUS999,,,0,0,0,4000,116.78,117.86,0
06-Jun-24 21:37:46:749,DRUPLUS999,,,0,0,0,4000,116.78,117.86,0
06-Jun-24 21:37:48:747,DRUPLUS999,,,0,0,0,4000,116.78,117.86,0
06-Jun-24 21:37:50:749,DRUPLUS999,,,0,0,0,4000,116.78,118.04,0
06-Jun-24 21:37:52:749,DRUPLUS999,,,0,0,0,4000,116.78,118.04,0
06-Jun-24 21:37:54:749,DRUPLUS999,,,0,0,0,4000,116.78,118.04,0
06-Jun-24 21:37:56:750,DRUPLUS999,,,0,0,0,4000,116.78,118.04,0
06-Jun-24 21:37:58:749,DRUPLUS999,,,0,0,0,4000,116.78,118.04,0
06-Jun-24 21:38:00:751,DRUPLUS999,,,0,0,0,4000,116.78,117.68,0
06-Jun-24 21:38:02:752,DRUPLUS999,,,0,0,0,4000,116.78,117.86,0
06-Jun-24 21:38:04:751,DRUPLUS999,,,0,0,0,4000,116.6,117.86,0
06-Jun-24 21:38:06:753,DRUPLUS999,,,0,0,0,4000,116.6,117.68,0
06-Jun-24 21:38:08:752,DRUPLUS999,,,0,0,0,4000,116.6,117.68,0
06-Jun-24 21:38:10:752,DRUPLUS999,,,0,0,0,4000,116.6,117.86,0
06-Jun-24 21:38:12:753,DRUPLUS999,,,0,0,0,4000,116.6,117.86,0
06-Jun-24 21:38:14:752,DRUPLUS999,,,0,0,0,4000,116.6,117.86,0
06-Jun-24 21:38:16:752,DRUPLUS999,,,0,0,0,4000,116.6,117.86,0
06-Jun-24 21:38:18:753,DRUPLUS999,,,0,0,0,4000,116.6,117.86,0
06-Jun-24 21:38:20:753,DRUPLUS999,,,0,0,0,4000,116.6,117.86,0
06-Jun-24 21:38:22:754,DRUPLUS999,,,0,0,0,4000,116.6,117.86,0
06-Jun-24 21:38:24:753,DRUPLUS999,,,0,0,0,4000,116.6,117.86,0
06-Jun-24 21:38:26:753,DRUPLUS999,,,0,0,0,4000,116.6,117.86,0
06-Jun-24 21:38:28:754,DRUPLUS999,,,0,0,0,4000,116.6,117.86,0
06-Jun-24 21:38:30:754,DRUPLUS999,,,0,0,0,4000,116.6,117.86,0
06-Jun-24 21:38:32:753,DRUPLUS999,,,0,0,0,4000,116.42,117.86,0
06-Jun-24 21:38:34:753,DRUPLUS999,,,0,0,0,4000,116.42,117.86,0
06-Jun-24 21:38:36:754,DRUPLUS999,,,0,0,0,4000,116.42,117.86,0
06-Jun-24 21:38:38:754,DRUPLUS999,,,0,0,0,4000,116.42,117.86,0
06-Jun-24 21:38:40:754,DRUPLUS999,,,0,0,0,4000,116.42,117.68,0
06-Jun-24 21:38:42:755,DRUPLUS999,,,0,0,0,4000,116.42,117.68,0
06-Jun-24 21:38:44:755,DRUPLUS999,,,0,0,0,4000,116.42,117.5,0
06-Jun-24 21:38:46:755,DRUPLUS999,,,0,0,0,4000,116.42,117.5,0
06-Jun-24 21:38:48:760,DRUPLUS999,,,0,0,0,4000,116.42,117.5,0
06-Jun-24 21:38:50:760,DRUPLUS999,,,0,0,0,4000,116.42,117.68,0
06-Jun-24 21:38:52:755,DRUPLUS999,,,0,0,0,4000,116.42,117.68,0
06-Jun-24 21:38:54:757,DRUPLUS999,,,0,0,0,4000,116.42,117.68,0
06-Jun-24 21:38:56:757,DRUPLUS999,,,0,0,0,4000,116.42,117.68,0
06-Jun-24 21:38:58:757,DRUPLUS999,,,0,0,0,4000,116.24,117.68,0
06-Jun-24 21:39:00:756,DRUPLUS999,,,0,0,0,4000,116.24,117.5,0
06-Jun-24 21:39:02:759,DRUPLUS999,,,0,0,0,4000,116.24,117.68,0
06-Jun-24 21:39:04:770,DRUPLUS999,,,0,0,0,4000,116.24,117.68,0
06-Jun-24 21:39:06:760,DRUPLUS999,,,0,0,0,4000,116.24,117.5,0
06-Jun-24 21:39:08:763,DRUPLUS999,,,0,0,0,4000,116.24,117.5,0
06-Jun-24 21:39:10:761,DRUPLUS999,,,0,0,0,4000,116.24,117.5,0
06-Jun-24 21:39:12:762,DRUPLUS999,,,0,0,0,4000,116.24,117.32,0
06-Jun-24 21:39:14:762,DRUPLUS999,,,0,0,0,4000,116.24,117.32,0
06-Jun-24 21:39:16:759,DRUPLUS999,,,0,0,0,4000,116.24,117.32,0
06-Jun-24 21:39:18:759,DRUPLUS999,,,0,0,0,4000,116.24,117.32,0
06-Jun-24 21:39:20:759,DRUPLUS999,,,0,0,0,4000,116.24,117.32,0
06-Jun-24 21:39:22:760,DRUPLUS999,,,0,0,0,4000,116.24,117.32,0
06-Jun-24 21:39:24:761,DRUPLUS999,,,0,0,0,4000,116.06,117.32,0
06-Jun-24 21:39:26:760,DRUPLUS999,,,0,0,0,4000,116.06,117.32,0
06-Jun-24 21:39:28:760,DRUPLUS999,,,0,0,0,4000,116.06,117.5,0
06-Jun-24 21:39:30:759,DRUPLUS999,,,0,0,0,4000,116.06,117.5,0
06-Jun-24 21:39:32:759,DRUPLUS999,,,0,0,0,4000,116.06,117.32,0
06-Jun-24 21:39:34:759,DRUPLUS999,,,0,0,0,4000,116.06,117.32,0
06-Jun-24 21:39:36:759,DRUPLUS999,,,0,0,0,4000,116.06,117.14,0
06-Jun-24 21:39:38:760,DRUPLUS999,,,0,0,0,4000,116.06,117.14,0
06-Jun-24 21:39:40:763,DRUPLUS999,,,0,0,0,4000,116.06,117.14,0
06-Jun-24 21:39:42:761,DRUPLUS999,,,0,0,0,4000,116.06,117.14,0
06-Jun-24 21:39:44:760,DRUPLUS999,,,0,0,0,4000,116.06,117.32,0
06-Jun-24 21:39:46:762,DRUPLUS999,,,0,0,0,4000,116.06,117.32,0
06-Jun-24 21:39:48:760,DRUPLUS999,,,0,0,0,4000,116.06,117.14,0
06-Jun-24 21:39:50:762,DRUPLUS999,,,0,0,0,4000,116.06,117.14,0
