Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOffTm(min),GelHtrOnTm(min)
19-Jun-24 15:45:47:206,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:45:49:206,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:45:51:206,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:45:53:206,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:45:55:206,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:45:57:207,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.1,,,,,,,600,0,0
19-Jun-24 15:45:59:206,DRUPLUS999,,,0,0,1,0,81.68,81.5,1.1,,,,,,,600,0,0
19-Jun-24 15:46:01:207,DRUPLUS999,,,0,0,1,0,81.68,81.5,1.2,,,,,,,600,0,0
19-Jun-24 15:46:03:207,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.1,,,,,,,600,0,0
19-Jun-24 15:46:05:206,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:07:206,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:09:207,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:11:206,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:13:207,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:15:207,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:17:207,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:19:207,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:21:208,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:23:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:25:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:27:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:29:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:31:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:33:210,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.1,,,,,,,600,0,0
19-Jun-24 15:46:35:211,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:37:211,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:39:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:41:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:43:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.1,,,,,,,600,0,0
19-Jun-24 15:46:45:210,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:47:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:49:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:51:211,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:53:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:46:55:211,DRUPLUS999,,,0,0,1,0,81.68,81.5,1.2,,,,,,,600,0,0
19-Jun-24 15:46:57:210,DRUPLUS999,,,0,0,1,0,81.68,81.5,1.2,,,,,,,600,0,0
19-Jun-24 15:46:59:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:47:01:209,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.1,,,,,,,600,0,0
19-Jun-24 15:47:03:210,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.1,,,,,,,600,0,0
19-Jun-24 15:47:05:210,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:47:07:210,DRUPLUS999,,,0,0,1,0,81.68,81.86,1.2,,,,,,,600,0,0
19-Jun-24 15:47:09:211,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:47:11:211,DRUPLUS999,,,0,0,1,0,81.68,81.86,1.2,,,,,,,600,0,0
19-Jun-24 15:47:13:211,DRUPLUS999,,,0,0,1,0,81.68,81.86,1.2,,,,,,,600,0,0
19-Jun-24 15:47:15:211,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:47:17:213,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:47:19:214,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
19-Jun-24 15:47:21:215,DRUPLUS999,,,0,0,1,0,81.68,81.68,1.2,,,,,,,600,0,0
