Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOffTm(min),GelHtrOnTm(min)
02-Jul-24 14:39:28:736,DRUPLUS999,,,0,0,1,0,74.12,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:39:30:736,DRUPLUS999,,,0,0,1,0,74.12,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:39:32:736,DRUPLUS999,,,0,0,1,0,74.12,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:39:34:751,DRUPLUS999,,,0,0,1,0,74.12,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:39:36:739,DRUPLUS999,,,0,0,1,0,74.12,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:39:38:744,DRUPLUS999,,,0,0,1,0,74.12,73.76,2.2,,,,,,,600,0,0
02-Jul-24 14:39:40:737,DRUPLUS999,,,0,0,1,50,74.12,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:39:42:756,DRUPLUS999,,,0,0,1,50,74.12,73.58,2.1,,,,,,,600,0,0
02-Jul-24 14:39:44:738,DRUPLUS999,,,1,0,1,50,74.12,73.58,2.1,,,,,,,600,0,0
02-Jul-24 14:39:46:741,DRUPLUS999,,,0,0,1,50,74.12,73.58,2.2,,,,,,,600,0,0
02-Jul-24 14:39:48:742,DRUPLUS999,,,1,0,1,50,74.12,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:39:50:738,DRUPLUS999,,,0,0,1,50,74.12,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:39:52:741,DRUPLUS999,,,1,0,1,50,74.12,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:39:54:738,DRUPLUS999,,,0,0,1,50,74.12,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:39:56:739,DRUPLUS999,,,1,0,1,50,74.12,73.76,2.2,,,,,,,600,0,0
02-Jul-24 14:39:58:740,DRUPLUS999,,,0,0,1,50,74.3,73.94,2.1,,,,,,,600,0,0
02-Jul-24 14:40:00:747,DRUPLUS999,,,1,0,1,50,74.3,73.94,2.1,,,,,,,600,0,0
02-Jul-24 14:40:02:741,DRUPLUS999,,,0,0,1,50,74.48,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:40:04:740,DRUPLUS999,,,1,0,1,50,74.48,73.76,2.2,,,,,,,600,0,0
02-Jul-24 14:40:06:740,DRUPLUS999,,,0,0,1,50,74.66,73.76,2.2,,,,,,,600,0,0
02-Jul-24 14:40:08:741,DRUPLUS999,,,1,0,1,50,74.84,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:40:10:749,DRUPLUS999,,,0,0,1,50,75.2,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:40:12:739,DRUPLUS999,,,1,0,1,50,75.38,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:40:14:743,DRUPLUS999,,,0,0,1,50,75.74,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:40:16:747,DRUPLUS999,,,1,0,1,50,76.1,73.76,2.1,,,,,,,600,0,0
02-Jul-24 14:40:18:740,DRUPLUS999,,,0,0,1,50,76.46,73.94,2.1,,,,,,,600,0,0
02-Jul-24 14:40:20:749,DRUPLUS999,,,1,0,1,50,76.82,73.94,2.1,,,,,,,600,0,0
02-Jul-24 14:40:22:740,DRUPLUS999,,,0,0,1,50,77.36,73.94,2.1,,,,,,,600,0,0
02-Jul-24 14:40:24:741,DRUPLUS999,,,1,0,1,50,77.72,73.94,2.1,,,,,,,600,0,0
02-Jul-24 14:40:26:743,DRUPLUS999,,,0,0,1,50,78.44,73.94,2.1,,,,,,,600,0,0
02-Jul-24 14:40:28:741,DRUPLUS999,,,1,0,1,50,78.8,73.94,2.1,,,,,,,600,0,0
02-Jul-24 14:40:30:743,DRUPLUS999,,,0,0,1,50,79.52,73.94,2.1,,,,,,,600,0,0
02-Jul-24 14:40:32:752,DRUPLUS999,,,1,0,1,50,80.06,73.94,2.1,,,,,,,600,0,0
02-Jul-24 14:40:34:742,DRUPLUS999,,,0,0,1,50,80.42,73.94,2.1,,,,,,,600,0,0
02-Jul-24 14:40:36:741,DRUPLUS999,,,1,0,1,50,81.14,73.94,2.1,,,,,,,600,0,0
02-Jul-24 14:40:38:743,DRUPLUS999,,,0,0,1,50,81.68,74.12,2.1,,,,,,,600,0,0
02-Jul-24 14:40:40:741,DRUPLUS999,,,1,0,1,50,82.58,74.12,2.1,,,,,,,600,0,0
02-Jul-24 14:40:42:742,DRUPLUS999,,,0,0,1,50,82.94,74.12,2.1,,,,,,,600,0,0
02-Jul-24 14:40:44:742,DRUPLUS999,,,1,0,1,50,83.84,74.12,2.1,,,,,,,600,0,0
02-Jul-24 14:40:46:744,DRUPLUS999,,,0,0,1,50,84.38,74.12,2.1,,,,,,,600,0,0
02-Jul-24 14:40:48:744,DRUPLUS999,,,1,0,1,50,85.28,74.12,2.1,,,,,,,600,0,0
02-Jul-24 14:40:50:744,DRUPLUS999,,,0,0,1,50,85.82,74.12,2.1,,,,,,,600,0,0
02-Jul-24 14:40:52:752,DRUPLUS999,,,1,0,1,50,86.72,74.12,2.1,,,,,,,600,0,0
02-Jul-24 14:40:54:750,DRUPLUS999,,,0,0,1,50,87.26,74.3,2.1,,,,,,,600,0,0
02-Jul-24 14:40:56:744,DRUPLUS999,,,1,0,1,50,88.16,74.3,2.1,,,,,,,600,0,0
02-Jul-24 14:40:58:749,DRUPLUS999,,,0,0,1,50,88.7,74.3,2.1,,,,,,,600,0,0
02-Jul-24 14:41:00:746,DRUPLUS999,,,1,0,1,50,89.6,74.3,2.1,,,,,,,600,0,0
02-Jul-24 14:41:02:746,DRUPLUS999,,,0,0,1,50,90.14,74.48,2.1,,,,,,,600,0,0
02-Jul-24 14:41:04:744,DRUPLUS999,,,1,0,1,50,91.04,74.48,2.1,,,,,,,600,0,0
02-Jul-24 14:41:06:750,DRUPLUS999,,,0,0,1,50,91.58,74.48,2.1,,,,,,,600,0,0
02-Jul-24 14:41:08:749,DRUPLUS999,,,1,0,1,50,92.3,74.66,2.1,,,,,,,600,0,0
02-Jul-24 14:41:10:750,DRUPLUS999,,,0,0,1,50,93.02,74.84,2.1,,,,,,,600,0,0
02-Jul-24 14:41:12:744,DRUPLUS999,,,1,0,1,50,93.74,74.84,2.1,,,,,,,600,0,0
02-Jul-24 14:41:14:754,DRUPLUS999,,,0,0,1,50,94.64,75.02,2.1,,,,,,,600,0,0
02-Jul-24 14:41:16:750,DRUPLUS999,,,1,0,1,50,95.18,75.02,2.1,,,,,,,600,0,0
02-Jul-24 14:41:18:747,DRUPLUS999,,,0,0,1,50,96.08,75.2,2.1,,,,,,,600,0,0
02-Jul-24 14:41:20:748,DRUPLUS999,,,1,0,1,50,96.62,75.2,2.1,,,,,,,600,0,0
02-Jul-24 14:41:22:747,DRUPLUS999,,,0,0,1,50,97.52,75.2,2.1,,,,,,,600,0,0
02-Jul-24 14:41:24:746,DRUPLUS999,,,1,0,1,50,98.06,75.2,2.1,,,,,,,600,0,0
02-Jul-24 14:41:26:746,DRUPLUS999,,,0,0,1,50,98.96,75.38,2.1,,,,,,,600,0,0
02-Jul-24 14:41:28:747,DRUPLUS999,,,1,0,1,50,99.5,75.38,2.1,,,,,,,600,0,0
02-Jul-24 14:41:30:750,DRUPLUS999,,,0,0,1,50,100.4,75.56,2.1,,,,,,,600,0,0
02-Jul-24 14:41:32:746,DRUPLUS999,,,1,0,1,50,100.94,75.56,2.1,,,,,,,600,0,0
02-Jul-24 14:41:34:750,DRUPLUS999,,,0,0,1,50,101.66,75.74,2.1,,,,,,,600,0,0
02-Jul-24 14:41:36:749,DRUPLUS999,,,1,0,1,50,102.2,75.92,2.1,,,,,,,600,0,0
02-Jul-24 14:41:38:748,DRUPLUS999,,,0,0,1,50,102.74,75.92,2.1,,,,,,,600,0,0
02-Jul-24 14:41:40:752,DRUPLUS999,,,1,0,1,50,103.64,76.1,2.1,,,,,,,600,0,0
02-Jul-24 14:41:42:748,DRUPLUS999,,,0,0,1,50,104.18,76.1,2.1,,,,,,,600,0,0
02-Jul-24 14:41:44:747,DRUPLUS999,,,1,0,1,50,105.08,76.28,2.1,,,,,,,600,0,0
02-Jul-24 14:41:46:749,DRUPLUS999,,,0,0,1,50,105.44,76.46,2.1,,,,,,,600,0,0
02-Jul-24 14:41:48:759,DRUPLUS999,,,1,0,1,50,106.34,76.46,2.1,,,,,,,600,0,0
02-Jul-24 14:41:50:754,DRUPLUS999,,,0,0,1,50,106.88,76.64,2.1,,,,,,,600,0,0
02-Jul-24 14:41:52:753,DRUPLUS999,,,1,0,1,50,107.6,76.82,2.1,,,,,,,600,0,0
02-Jul-24 14:41:54:757,DRUPLUS999,,,0,0,1,50,108.14,77,2.1,,,,,,,600,0,0
02-Jul-24 14:41:56:751,DRUPLUS999,,,1,0,1,50,108.86,77,2.1,,,,,,,600,0,0
02-Jul-24 14:41:58:762,DRUPLUS999,,,0,0,1,50,109.4,77.18,2.1,,,,,,,600,0,0
02-Jul-24 14:42:00:751,DRUPLUS999,,,1,0,1,50,110.12,77.36,2.1,,,,,,,600,0,0
02-Jul-24 14:42:02:761,DRUPLUS999,,,0,0,1,50,110.66,77.54,2.1,,,,,,,600,0,0
02-Jul-24 14:42:04:756,DRUPLUS999,,,1,0,1,50,111.38,77.54,2.1,,,,,,,600,0,0
02-Jul-24 14:42:06:752,DRUPLUS999,,,0,0,1,50,111.92,77.72,1.9,,,,,,,600,0,0
02-Jul-24 14:42:08:755,DRUPLUS999,,,1,0,1,50,112.64,77.9,2.1,,,,,,,600,0,0
02-Jul-24 14:42:10:753,DRUPLUS999,,,0,0,1,50,113.18,78.08,1.9,,,,,,,600,0,0
02-Jul-24 14:42:12:760,DRUPLUS999,,,1,0,1,50,113.54,78.26,1.9,,,,,,,600,0,0
02-Jul-24 14:42:14:759,DRUPLUS999,,,0,0,1,50,114.26,78.44,1.9,,,,,,,600,0,0
02-Jul-24 14:42:16:761,DRUPLUS999,,,1,0,1,50,114.8,78.44,1.9,,,,,,,600,0,0
02-Jul-24 14:42:18:763,DRUPLUS999,,,0,0,1,50,115.34,78.62,2.1,,,,,,,600,0,0
02-Jul-24 14:42:20:757,DRUPLUS999,,,1,0,1,50,115.88,78.8,1.9,,,,,,,600,0,0
02-Jul-24 14:42:22:761,DRUPLUS999,,,0,0,1,50,116.6,78.98,1.9,,,,,,,600,0,0
02-Jul-24 14:42:24:757,DRUPLUS999,,,1,0,1,50,116.96,79.16,1.9,,,,,,,600,0,0
02-Jul-24 14:42:26:757,DRUPLUS999,,,0,0,1,50,117.68,79.34,1.9,,,,,,,600,0,0
02-Jul-24 14:42:28:757,DRUPLUS999,,,1,0,1,50,118.04,79.52,1.9,,,,,,,600,0,0
02-Jul-24 14:42:30:764,DRUPLUS999,,,0,0,1,50,118.76,79.52,1.9,,,,,,,600,0,0
02-Jul-24 14:42:32:754,DRUPLUS999,,,1,0,1,50,119.3,79.7,1.9,,,,,,,600,0,0
02-Jul-24 14:42:34:756,DRUPLUS999,,,0,0,1,50,119.84,80.06,1.9,,,,,,,600,0,0
02-Jul-24 14:42:36:757,DRUPLUS999,,,1,0,1,50,120.2,80.24,1.9,,,,,,,600,0,0
02-Jul-24 14:42:38:764,DRUPLUS999,,,0,0,1,50,120.92,80.42,1.9,,,,,,,600,0,0
02-Jul-24 14:42:40:754,DRUPLUS999,,,1,0,1,50,121.28,80.6,1.9,,,,,,,600,0,0
02-Jul-24 14:42:42:763,DRUPLUS999,,,0,0,1,50,121.82,80.96,1.9,,,,,,,600,0,0
02-Jul-24 14:42:44:755,DRUPLUS999,,,1,0,1,50,122.36,80.96,1.9,,,,,,,600,0,0
02-Jul-24 14:42:46:755,DRUPLUS999,,,0,0,1,50,122.72,81.14,1.9,,,,,,,600,0,0
02-Jul-24 14:42:48:761,DRUPLUS999,,,1,0,1,50,123.44,81.32,1.9,,,,,,,600,0,0
02-Jul-24 14:42:50:754,DRUPLUS999,,,0,0,1,50,123.8,81.68,1.9,,,,,,,600,0,0
02-Jul-24 14:42:52:757,DRUPLUS999,,,1,0,1,50,124.34,81.86,1.9,,,,,,,600,0,0
02-Jul-24 14:42:54:756,DRUPLUS999,,,0,0,1,50,124.88,82.04,1.8,,,,,,,600,0,0
02-Jul-24 14:42:56:764,DRUPLUS999,,,1,0,1,50,125.42,82.4,1.9,,,,,,,600,0,0
02-Jul-24 14:42:58:757,DRUPLUS999,,,0,0,1,50,125.78,82.58,1.8,,,,,,,600,0,0
02-Jul-24 14:43:00:757,DRUPLUS999,,,1,0,1,50,126.32,82.76,1.8,,,,,,,600,0,0
02-Jul-24 14:43:02:759,DRUPLUS999,,,0,0,1,50,126.68,82.94,1.8,,,,,,,600,0,0
02-Jul-24 14:43:04:763,DRUPLUS999,,,1,0,1,50,127.22,83.12,1.8,,,,,,,600,0,0
02-Jul-24 14:43:06:759,DRUPLUS999,,,0,0,1,50,127.58,83.3,1.8,,,,,,,600,0,0
02-Jul-24 14:43:08:766,DRUPLUS999,,,1,0,1,50,128.12,83.48,1.8,,,,,,,600,0,0
02-Jul-24 14:43:10:757,DRUPLUS999,,,0,0,1,50,128.48,83.66,1.8,,,,,,,600,0,0
02-Jul-24 14:43:12:767,DRUPLUS999,,,1,0,1,50,129.02,84.02,1.8,,,,,,,600,0,0
02-Jul-24 14:43:14:759,DRUPLUS999,,,0,0,1,50,129.38,84.2,1.8,,,,,,,600,0,0
02-Jul-24 14:43:16:757,DRUPLUS999,,,1,0,1,50,129.92,84.56,1.8,,,,,,,600,0,0
02-Jul-24 14:43:18:760,DRUPLUS999,,,0,0,1,50,130.28,84.74,1.8,,,,,,,600,0,0
02-Jul-24 14:43:20:759,DRUPLUS999,,,1,0,1,50,130.82,84.92,1.8,,,,,,,600,0,0
02-Jul-24 14:43:22:759,DRUPLUS999,,,0,0,1,50,131.18,85.1,1.8,,,,,,,600,0,0
02-Jul-24 14:43:24:757,DRUPLUS999,,,1,0,1,50,131.72,85.28,1.8,,,,,,,600,0,0
02-Jul-24 14:43:26:760,DRUPLUS999,,,0,0,1,50,132.08,85.64,1.7,,,,,,,600,0,0
02-Jul-24 14:43:28:759,DRUPLUS999,,,1,0,1,50,132.62,85.64,1.7,,,,,,,600,0,0
02-Jul-24 14:43:30:762,DRUPLUS999,,,0,0,1,50,132.98,86,1.7,,,,,,,600,0,0
02-Jul-24 14:43:32:759,DRUPLUS999,,,1,0,1,50,133.34,86,1.7,,,,,,,600,0,0
02-Jul-24 14:43:34:757,DRUPLUS999,,,0,0,1,50,133.7,86.18,1.7,,,,,,,600,0,0
02-Jul-24 14:43:36:757,DRUPLUS999,,,1,0,1,50,134.06,86.54,1.8,,,,,,,600,0,0
02-Jul-24 14:43:38:757,DRUPLUS999,,,0,0,1,50,134.6,86.72,1.7,,,,,,,600,0,0
02-Jul-24 14:43:40:767,DRUPLUS999,,,1,0,1,50,134.96,87.08,1.6,,,,,,,600,0,0
02-Jul-24 14:43:42:761,DRUPLUS999,,,0,0,1,50,135.32,87.26,1.7,,,,,,,600,0,0
02-Jul-24 14:43:44:766,DRUPLUS999,,,1,0,1,50,135.68,87.62,1.7,,,,,,,600,0,0
02-Jul-24 14:43:46:761,DRUPLUS999,,,0,0,1,50,136.22,87.8,1.7,,,,,,,600,0,0
02-Jul-24 14:43:48:760,DRUPLUS999,,,1,0,1,50,136.58,87.98,1.7,,,,,,,600,0,0
02-Jul-24 14:43:50:761,DRUPLUS999,,,0,0,1,50,136.94,88.16,1.7,,,,,,,600,0,0
02-Jul-24 14:43:52:767,DRUPLUS999,,,1,0,1,50,137.3,88.34,1.7,,,,,,,600,0,0
