Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOffTm(min),GelHtrOnTm(min)
18-Jun-24 18:37:12:772,DRUPLUS999,,,0,0,1,0,78.98,77.18,1,,,,,,,600,0,0
18-Jun-24 18:37:14:771,DRUPLUS999,,,0,0,1,0,78.8,77.18,1,,,,,,,600,0,0
18-Jun-24 18:37:16:772,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:18:772,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:20:773,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:22:773,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:24:774,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:26:774,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:28:775,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:30:774,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:32:775,DRUPLUS999,,,0,0,1,0,78.8,77.18,1,,,,,,,600,0,0
18-Jun-24 18:37:34:776,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:36:776,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:38:777,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:40:778,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:42:778,DRUPLUS999,,,0,0,1,0,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:44:778,DRUPLUS999,,,0,0,1,20,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:46:778,DRUPLUS999,,,0,0,1,20,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:48:778,DRUPLUS999,,,1,0,1,20,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:50:778,DRUPLUS999,,,0,0,1,20,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:52:779,DRUPLUS999,,,0,0,1,20,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:54:778,DRUPLUS999,,,0,0,1,20,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:37:56:778,DRUPLUS999,,,0,0,1,20,78.8,77.54,1,,,,,,,600,0,0
18-Jun-24 18:37:58:779,DRUPLUS999,,,0,0,1,20,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:38:00:779,DRUPLUS999,,,0,0,1,20,78.8,77.54,1,,,,,,,600,0,0
18-Jun-24 18:38:02:779,DRUPLUS999,,,0,0,1,20,78.8,77.36,1,,,,,,,600,0,0
18-Jun-24 18:38:04:779,DRUPLUS999,,,0,0,1,20,78.98,77.54,1,,,,,,,600,0,0
18-Jun-24 18:38:06:780,DRUPLUS999,,,0,0,1,20,78.98,77.54,1,,,,,,,600,0,0
18-Jun-24 18:38:08:780,DRUPLUS999,,,0,0,1,20,78.98,77.54,1,,,,,,,600,0,0
18-Jun-24 18:38:10:780,DRUPLUS999,,,0,0,1,20,79.16,77.54,1,,,,,,,600,0,0
18-Jun-24 18:38:12:780,DRUPLUS999,,,0,0,1,20,79.16,77.54,1,,,,,,,600,0,0
18-Jun-24 18:38:14:780,DRUPLUS999,,,0,0,1,20,79.34,77.54,1,,,,,,,600,0,0
18-Jun-24 18:38:16:780,DRUPLUS999,,,0,0,1,20,79.52,77.54,1,,,,,,,600,0,0
18-Jun-24 18:38:18:780,DRUPLUS999,,,0,0,1,20,79.52,77.72,1,,,,,,,600,0,0
18-Jun-24 18:38:20:780,DRUPLUS999,,,0,0,1,20,79.88,77.72,1,,,,,,,600,0,0
18-Jun-24 18:38:22:780,DRUPLUS999,,,0,0,1,20,79.88,77.72,1,,,,,,,600,0,0
18-Jun-24 18:38:24:780,DRUPLUS999,,,0,0,1,20,80.24,77.54,1,,,,,,,600,0,0
18-Jun-24 18:38:26:780,DRUPLUS999,,,0,0,1,20,80.24,77.72,1,,,,,,,600,0,0
18-Jun-24 18:38:28:780,DRUPLUS999,,,0,0,1,20,80.6,77.72,1,,,,,,,600,0,0
18-Jun-24 18:38:30:780,DRUPLUS999,,,0,0,1,20,80.78,77.72,1,,,,,,,600,0,0
18-Jun-24 18:38:32:780,DRUPLUS999,,,0,0,1,20,80.96,77.72,1,,,,,,,600,0,0
18-Jun-24 18:38:34:780,DRUPLUS999,,,0,0,1,20,81.14,77.72,1,,,,,,,600,0,0
18-Jun-24 18:38:36:780,DRUPLUS999,,,0,0,1,20,81.5,77.9,1,,,,,,,600,0,0
18-Jun-24 18:38:38:780,DRUPLUS999,,,0,0,1,20,81.68,77.9,1,,,,,,,600,0,0
18-Jun-24 18:38:40:783,DRUPLUS999,,,0,0,1,20,81.86,77.9,1,,,,,,,600,0,0
18-Jun-24 18:38:42:782,DRUPLUS999,,,0,0,1,20,82.04,78.08,1,,,,,,,600,0,0
18-Jun-24 18:38:44:782,DRUPLUS999,,,0,0,1,20,82.4,78.08,1,,,,,,,600,0,0
18-Jun-24 18:38:46:782,DRUPLUS999,,,0,0,1,20,82.58,78.08,1,,,,,,,600,0,0
18-Jun-24 18:38:48:783,DRUPLUS999,,,0,0,1,20,82.94,78.08,1,,,,,,,600,0,0
18-Jun-24 18:38:50:782,DRUPLUS999,,,0,0,1,20,83.12,78.08,1,,,,,,,600,0,0
18-Jun-24 18:38:52:782,DRUPLUS999,,,0,0,1,20,83.48,78.08,1,,,,,,,600,0,0
18-Jun-24 18:38:54:783,DRUPLUS999,,,0,0,1,20,83.66,78.08,1,,,,,,,600,0,0
18-Jun-24 18:38:56:783,DRUPLUS999,,,0,0,1,20,84.02,78.26,1,,,,,,,600,0,0
18-Jun-24 18:38:58:782,DRUPLUS999,,,0,0,1,20,84.2,78.26,1,,,,,,,600,0,0
18-Jun-24 18:39:00:783,DRUPLUS999,,,0,0,1,20,84.56,78.26,1,,,,,,,600,0,0
18-Jun-24 18:39:02:787,DRUPLUS999,,,0,0,1,20,84.74,78.44,1,,,,,,,600,0,0
18-Jun-24 18:39:04:783,DRUPLUS999,,,0,0,1,20,85.1,78.44,1,,,,,,,600,0,0
18-Jun-24 18:39:06:789,DRUPLUS999,,,0,0,1,20,85.28,78.44,1,,,,,,,600,0,0
18-Jun-24 18:39:08:785,DRUPLUS999,,,0,0,1,20,85.64,78.62,1,,,,,,,600,0,0
18-Jun-24 18:39:10:786,DRUPLUS999,,,0,0,1,20,85.82,78.62,1,,,,,,,600,0,0
18-Jun-24 18:39:12:785,DRUPLUS999,,,0,0,1,20,86.18,78.8,1,,,,,,,600,0,0
18-Jun-24 18:39:14:784,DRUPLUS999,,,0,0,1,20,86.36,78.8,1,,,,,,,600,0,0
18-Jun-24 18:39:16:786,DRUPLUS999,,,0,0,1,20,86.72,78.98,1,,,,,,,600,0,0
18-Jun-24 18:39:18:786,DRUPLUS999,,,0,0,1,20,86.9,78.98,1,,,,,,,600,0,0
18-Jun-24 18:39:20:787,DRUPLUS999,,,0,0,1,20,87.26,78.98,1,,,,,,,600,0,0
18-Jun-24 18:39:22:787,DRUPLUS999,,,0,0,1,20,87.44,78.98,1,,,,,,,600,0,0
18-Jun-24 18:39:24:786,DRUPLUS999,,,0,0,1,20,87.8,78.98,1,,,,,,,600,0,0
