Time & Date,MachineName,UserComment,UserID,GELHtrOn,GELLevelSwitch,GELMtrOn,GELHtrOut(%),GELTempCell(degF),GELTempMud(degF),GELDialPoll,Depth(ft),TVD(ft),T/D Activity,Lag Depth(ft),Hole Depth(ft),Hole TVD(ft),GELMotorSpeed(rpm),GelHtrOffTm(min),GelHtrOnTm(min)
20-Jun-24 19:01:12:086,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:14:086,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:16:086,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:18:086,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:20:086,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:22:086,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:24:088,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:26:089,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:28:089,DRUPLUS999,,,0,0,1,0,84.74,84.92,1.1,,,,,,,600,0,0
20-Jun-24 19:01:30:089,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:32:090,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:34:090,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:36:091,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:38:091,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:40:091,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:42:091,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:44:091,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:46:092,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:48:093,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:50:093,DRUPLUS999,,,0,0,1,0,84.74,84.56,1.1,,,,,,,600,0,0
20-Jun-24 19:01:52:093,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:54:093,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
20-Jun-24 19:01:56:093,DRUPLUS999,,,0,0,1,0,84.74,84.92,1.1,,,,,,,600,0,0
20-Jun-24 19:01:58:094,DRUPLUS999,,,0,0,1,0,84.74,84.92,1.1,,,,,,,600,0,0
20-Jun-24 19:02:00:094,DRUPLUS999,,,0,0,1,0,84.74,84.92,1.1,,,,,,,600,0,0
20-Jun-24 19:02:02:094,DRUPLUS999,,,0,0,1,0,84.74,84.92,1.1,,,,,,,600,0,0
20-Jun-24 19:02:04:094,DRUPLUS999,,,0,0,1,0,84.74,84.74,1.1,,,,,,,600,0,0
